strategy,student_type,success,total_steps,final_mastery,reached_mastery_step,remediation_count,unnecessary_remediations,final_accuracy
AB2_RuleBased,Weak,0,30,0.5133,,7,0,0.4333
AB2_RuleBased,Weak,0,30,0.1864,,7,0,0.0667
AB2_RuleBased,Weak,0,30,0.5763,,6,0,0.4667
AB2_RuleBased,Weak,0,30,0.5859,,5,0,0.5667
AB2_RuleBased,Weak,0,30,0.5651,,7,0,0.4333
AB2_RuleBased,Weak,0,30,0.5215,,6,0,0.4333
AB2_RuleBased,Weak,0,30,0.6359,,6,1,0.6333
AB2_RuleBased,Weak,0,30,0.5287,,7,0,0.5
AB2_RuleBased,Weak,0,30,0.4746,,7,0,0.3
AB2_RuleBased,Weak,0,30,0.5537,,6,0,0.7333
AB2_RuleBased,Weak,0,30,0.5884,,6,0,0.4667
AB2_RuleBased,Weak,0,30,0.5875,,5,0,0.7667
AB2_RuleBased,Weak,0,30,0.6197,,6,0,0.7333
AB2_RuleBased,Weak,0,30,0.6244,,6,0,0.7
AB2_RuleBased,Weak,0,30,0.509,,7,0,0.3667
AB2_RuleBased,Weak,0,30,0.5848,,5,0,0.7
AB2_RuleBased,Weak,0,30,0.5049,,7,0,0.6
AB2_RuleBased,Weak,0,30,0.4965,,7,0,0.3
AB2_RuleBased,Weak,0,30,0.5476,,7,0,0.3667
AB2_RuleBased,Weak,0,30,0.3679,,6,0,0.2667
AB2_RuleBased,Weak,0,30,0.547,,6,0,0.5333
AB2_RuleBased,Weak,0,30,0.5085,,7,0,0.6
AB2_RuleBased,Weak,0,30,0.5937,,6,0,0.4333
AB2_RuleBased,Weak,0,30,0.583,,6,0,0.7333
AB2_RuleBased,Weak,0,30,0.5878,,6,0,0.7667
AB2_RuleBased,Weak,0,30,0.5198,,7,0,0.6
AB2_RuleBased,Weak,0,30,0.5775,,6,0,0.4667
AB2_RuleBased,Weak,0,30,0.5612,,6,0,0.4333
AB2_RuleBased,Weak,0,30,0.5072,,7,0,0.3333
AB2_RuleBased,Weak,0,30,0.5388,,6,0,0.6
AB2_RuleBased,Weak,0,30,0.5813,,6,0,0.5333
AB2_RuleBased,Weak,0,30,0.6736,,5,1,0.6333
AB2_RuleBased,Weak,0,30,0.5619,,5,0,0.5667
AB2_RuleBased,Weak,0,30,0.5252,,7,0,0.5
AB2_RuleBased,Weak,0,30,0.5714,,6,0,0.7333
AB2_RuleBased,Weak,0,30,0.5223,,6,0,0.6
AB2_RuleBased,Weak,0,30,0.6347,,6,0,0.5333
AB2_RuleBased,Weak,0,30,0.573,,7,0,0.6
AB2_RuleBased,Weak,0,30,0.4348,,6,0,0.3333
AB2_RuleBased,Weak,0,30,0.5378,,6,0,0.7
AB2_RuleBased,Weak,0,30,0.5737,,6,0,0.7333
AB2_RuleBased,Weak,0,30,0.5978,,6,0,0.6333
AB2_RuleBased,Weak,0,30,0.5899,,6,0,0.5333
AB2_RuleBased,Weak,0,30,0.241,,7,0,0.1333
AB2_RuleBased,Weak,0,30,0.5247,,7,0,0.5333
AB2_RuleBased,Weak,0,30,0.6036,,6,0,0.5667
AB2_RuleBased,Weak,0,30,0.5428,,6,0,0.6667
AB2_RuleBased,Weak,0,30,0.5974,,7,0,0.6333
AB2_RuleBased,Weak,0,30,0.5345,,6,0,0.6667
AB2_RuleBased,Weak,0,30,0.5672,,7,0,0.5
AB2_RuleBased,Weak,0,30,0.619,,6,0,0.5667
AB2_RuleBased,Weak,0,30,0.4663,,7,0,0.3667
AB2_RuleBased,Weak,0,30,0.554,,6,0,0.4667
AB2_RuleBased,Weak,0,30,0.6154,,6,0,0.5
AB2_RuleBased,Weak,0,30,0.6357,,5,0,0.6667
AB2_RuleBased,Weak,0,30,0.4931,,6,0,0.4
AB2_RuleBased,Weak,0,30,0.6193,,5,0,0.6667
AB2_RuleBased,Weak,0,30,0.3222,,7,0,0.1667
AB2_RuleBased,Weak,0,30,0.5066,,6,0,0.4333
AB2_RuleBased,Weak,0,30,0.577,,7,0,0.6
AB2_RuleBased,Weak,0,30,0.5469,,6,0,0.7
AB2_RuleBased,Weak,0,30,0.6157,,6,1,0.5667
AB2_RuleBased,Weak,0,30,0.5254,,7,0,0.5667
AB2_RuleBased,Weak,0,30,0.557,,6,0,0.5667
AB2_RuleBased,Average,0,30,0.7446,,5,0,0.7667
AB2_RuleBased,Average,0,30,0.7795,,4,0,0.8
AB2_RuleBased,Average,0,30,0.608,,7,0,0.6667
AB2_RuleBased,Average,0,30,0.695,,6,3,0.7333
AB2_RuleBased,Average,0,30,0.627,,6,0,0.4667
AB2_RuleBased,Average,0,30,0.6591,,6,3,0.6667
AB2_RuleBased,Average,0,30,0.7046,,6,4,0.4333
AB2_RuleBased,Average,0,30,0.7088,,6,1,0.6
AB2_RuleBased,Average,0,30,0.7172,,6,1,0.6667
AB2_RuleBased,Average,0,30,0.7012,,5,2,0.6
AB2_RuleBased,Average,0,30,0.7627,,3,3,0.8
AB2_RuleBased,Average,0,30,0.6871,,6,3,0.7
AB2_RuleBased,Average,0,30,0.6662,,5,1,0.6333
AB2_RuleBased,Average,0,30,0.7084,,7,3,0.6333
AB2_RuleBased,Average,0,30,0.6467,,6,3,0.7
AB2_RuleBased,Average,0,30,0.627,,6,0,0.5667
AB2_RuleBased,Average,0,30,0.7671,,3,3,0.8
AB2_RuleBased,Average,0,30,0.6655,,6,4,0.6
AB2_RuleBased,Average,0,30,0.6865,,5,2,0.6667
AB2_RuleBased,Average,0,30,0.742,,5,2,0.6333
AB2_RuleBased,Average,0,30,0.7321,,5,2,0.7333
AB2_RuleBased,Average,0,30,0.7277,,5,2,0.7333
AB2_RuleBased,Average,0,30,0.7348,,6,2,0.7
AB2_RuleBased,Average,0,30,0.7172,,5,2,0.7
AB2_RuleBased,Average,0,30,0.6426,,7,2,0.6333
AB2_RuleBased,Average,0,30,0.7341,,4,2,0.7
AB2_RuleBased,Average,0,30,0.6384,,7,2,0.6
AB2_RuleBased,Average,0,30,0.7091,,6,1,0.6333
AB2_RuleBased,Average,0,30,0.8427,,3,1,0.8
AB2_RuleBased,Average,0,30,0.7538,,5,1,0.5667
AB2_RuleBased,Average,0,30,0.7554,,5,4,0.7333
AB2_RuleBased,Average,0,30,0.7313,,5,1,0.7667
AB2_RuleBased,Average,0,30,0.6197,,6,0,0.4333
AB2_RuleBased,Average,0,30,0.6602,,6,4,0.6333
AB2_RuleBased,Average,0,30,0.7107,,6,2,0.6333
AB2_RuleBased,Average,0,30,0.7388,,5,3,0.7
AB2_RuleBased,Average,0,30,0.679,,6,2,0.7333
AB2_RuleBased,Average,0,30,0.6698,,6,1,0.5
AB2_RuleBased,Average,0,30,0.664,,6,3,0.7333
AB2_RuleBased,Average,0,30,0.6673,,6,3,0.7333
AB2_RuleBased,Average,0,30,0.776,,4,3,0.7333
AB2_RuleBased,Average,0,30,0.7384,,5,2,0.7333
AB2_RuleBased,Average,0,30,0.7196,,5,3,0.7667
AB2_RuleBased,Average,0,30,0.7836,,4,3,0.7
AB2_RuleBased,Average,0,30,0.7311,,5,2,0.7
AB2_RuleBased,Average,0,30,0.745,,4,3,0.6667
AB2_RuleBased,Average,0,30,0.7721,,4,3,0.7667
AB2_RuleBased,Average,0,30,0.6694,,6,4,0.7667
AB2_RuleBased,Average,0,30,0.6936,,5,2,0.7
AB2_RuleBased,Average,0,30,0.7279,,5,3,0.7333
AB2_RuleBased,Average,0,30,0.6732,,6,1,0.5667
AB2_RuleBased,Average,0,30,0.6509,,7,2,0.5667
AB2_RuleBased,Average,0,30,0.5601,,8,0,0.3333
AB2_RuleBased,Average,0,30,0.7257,,6,2,0.6667
AB2_RuleBased,Average,0,30,0.6198,,7,3,0.6333
AB2_RuleBased,Average,0,30,0.605,,7,0,0.5667
AB2_RuleBased,Average,0,30,0.6759,,6,3,0.7333
AB2_RuleBased,Average,0,30,0.8217,,1,1,0.9667
AB2_RuleBased,Average,0,30,0.6401,,6,2,0.7
AB2_RuleBased,Average,0,30,0.6888,,5,2,0.6
AB2_RuleBased,Average,0,30,0.6646,,6,3,0.6333
AB2_RuleBased,Average,0,30,0.6634,,6,3,0.7
AB2_RuleBased,Average,0,30,0.7197,,5,3,0.6333
AB2_RuleBased,Average,0,30,0.7596,,4,3,0.8667
AB2_RuleBased,Average,0,30,0.7204,,5,2,0.6333
AB2_RuleBased,Average,0,30,0.8285,,3,2,0.8667
AB2_RuleBased,Average,0,30,0.6758,,6,3,0.7
AB2_RuleBased,Average,0,30,0.7729,,4,1,0.7
AB2_RuleBased,Average,0,30,0.7068,,5,2,0.7333
AB2_RuleBased,Average,0,30,0.7632,,5,0,0.6
AB2_RuleBased,Average,0,30,0.6808,,6,2,0.6333
AB2_RuleBased,Average,0,30,0.7009,,5,1,0.7333
AB2_RuleBased,Average,0,30,0.6751,,5,3,0.7
AB2_RuleBased,Average,0,30,0.7113,,5,1,0.6
AB2_RuleBased,Average,0,30,0.6726,,5,0,0.7667
AB2_RuleBased,Average,0,30,0.6687,,6,3,0.6333
AB2_RuleBased,Average,0,30,0.6465,,7,3,0.6667
AB2_RuleBased,Average,0,30,0.6739,,6,0,0.5667
AB2_RuleBased,Average,0,30,0.658,,6,0,0.6333
AB2_RuleBased,Average,0,30,0.7162,,4,2,0.7667
AB2_RuleBased,Average,0,30,0.7467,,4,2,0.7333
AB2_RuleBased,Average,0,30,0.7023,,5,1,0.7333
AB2_RuleBased,Average,0,30,0.8266,,3,2,0.7667
AB2_RuleBased,Average,0,30,0.6366,,7,3,0.6
AB2_RuleBased,Average,0,30,0.6711,,6,2,0.6333
AB2_RuleBased,Average,0,30,0.7468,,4,2,0.7333
AB2_RuleBased,Average,0,30,0.7394,,5,3,0.8333
AB2_RuleBased,Average,0,30,0.7791,,4,2,0.7333
AB2_RuleBased,Average,0,30,0.6562,,6,4,0.6333
AB2_RuleBased,Average,0,30,0.7487,,4,1,0.7667
AB2_RuleBased,Average,0,30,0.601,,7,2,0.5667
AB2_RuleBased,Average,0,30,0.6826,,6,1,0.7667
AB2_RuleBased,Average,0,30,0.6723,,6,4,0.6667
AB2_RuleBased,Average,0,30,0.7175,,6,3,0.7333
AB2_RuleBased,Average,0,30,0.6618,,6,2,0.8
AB2_RuleBased,Average,0,30,0.6969,,6,3,0.5
AB2_RuleBased,Average,0,30,0.6606,,6,3,0.6333
AB2_RuleBased,Average,0,30,0.7048,,6,3,0.6
AB2_RuleBased,Average,0,30,0.6566,,7,1,0.5333
AB2_RuleBased,Average,0,30,0.7577,,5,3,0.8333
AB3_PPO_Dynamic,Careless,1,28,0.8666,28,4,0,0.6429
AB3_PPO_Dynamic,Careless,1,17,0.8597,17,2,1,0.5882
AB3_PPO_Dynamic,Careless,0,30,0.7407,,3,0,0.4667
AB3_PPO_Dynamic,Careless,1,21,0.8561,21,2,1,0.5714
AB3_PPO_Dynamic,Careless,1,27,0.8708,27,4,0,0.5185
AB3_PPO_Dynamic,Careless,1,2,0.8505,2,0,0,1.0
AB3_PPO_Dynamic,Careless,1,14,0.8523,14,1,0,0.6429
AB3_PPO_Dynamic,Careless,1,26,0.866,26,5,0,0.5385
AB3_PPO_Dynamic,Careless,1,13,0.8559,13,2,0,0.3846
AB3_PPO_Dynamic,Careless,1,12,0.8539,12,0,0,0.8333
AB3_PPO_Dynamic,Careless,0,30,0.7651,,4,0,0.4667
AB3_PPO_Dynamic,Careless,0,30,0.7936,,5,0,0.4667
AB3_PPO_Dynamic,Careless,1,22,0.8521,22,2,2,0.5455
AB3_PPO_Dynamic,Careless,0,30,0.836,,5,0,0.4
AB3_PPO_Dynamic,Careless,1,14,0.8506,14,3,1,0.4286
AB3_PPO_Dynamic,Careless,1,23,0.8685,23,3,0,0.4783
AB3_PPO_Dynamic,Careless,1,28,0.8588,28,2,0,0.6071
AB3_PPO_Dynamic,Careless,1,20,0.8684,20,4,2,0.5
AB3_PPO_Dynamic,Careless,1,9,0.8519,9,1,0,0.6667
AB3_PPO_Dynamic,Careless,1,16,0.8656,16,1,0,0.5625
AB3_PPO_Dynamic,Careless,1,10,0.8536,10,0,0,0.7
AB3_PPO_Dynamic,Careless,1,21,0.8595,21,2,1,0.4762
AB3_PPO_Dynamic,Careless,1,3,0.8542,3,0,0,0.6667
AB3_PPO_Dynamic,Careless,1,26,0.8639,26,5,0,0.4615
AB3_PPO_Dynamic,Careless,1,30,0.8595,30,4,0,0.5
AB3_PPO_Dynamic,Careless,1,25,0.8516,25,1,0,0.64
AB3_PPO_Dynamic,Careless,1,3,0.8523,3,0,0,1.0
AB3_PPO_Dynamic,Careless,1,17,0.8559,17,2,0,0.6471
AB3_PPO_Dynamic,Careless,1,22,0.8503,22,3,1,0.5
AB3_PPO_Dynamic,Careless,1,25,0.8554,25,4,1,0.48
AB3_PPO_Dynamic,Careless,0,30,0.7848,,4,0,0.4333
AB3_PPO_Dynamic,Careless,1,4,0.8674,4,0,0,1.0
AB3_PPO_Dynamic,Careless,0,30,0.4406,,9,0,0.1667
AB3_PPO_Dynamic,Careless,1,28,0.8508,28,4,2,0.4286
AB3_PPO_Dynamic,Careless,1,29,0.8591,29,5,1,0.4138
AB3_PPO_Dynamic,Careless,1,24,0.8514,24,4,0,0.4583
AB3_PPO_Dynamic,Careless,0,30,0.8311,,3,0,0.4333
AB3_PPO_Dynamic,Careless,1,22,0.8568,22,3,0,0.5909
AB3_PPO_Dynamic,Careless,1,24,0.8524,24,4,2,0.5
AB3_PPO_Dynamic,Careless,1,11,0.8571,11,2,1,0.6364
AB3_PPO_Dynamic,Careless,1,17,0.8502,17,2,0,0.6471
AB3_PPO_Dynamic,Careless,1,17,0.8645,17,0,0,0.7059
AB3_PPO_Dynamic,Careless,0,30,0.7971,,7,1,0.2667
AB3_PPO_Dynamic,Careless,0,30,0.8299,,4,2,0.4333
AB3_PPO_Dynamic,Careless,1,8,0.8592,8,0,0,0.75
AB3_PPO_Dynamic,Careless,1,24,0.8565,24,2,0,0.5417
AB3_PPO_Dynamic,Careless,0,30,0.8374,,5,3,0.4667
AB3_PPO_Dynamic,Careless,1,17,0.8502,17,2,0,0.5294
AB3_PPO_Dynamic,Careless,1,15,0.8564,15,2,0,0.6
AB3_PPO_Dynamic,Careless,1,11,0.8521,11,2,0,0.5455
AB3_PPO_Dynamic,Careless,1,14,0.8501,14,2,0,0.5
AB3_PPO_Dynamic,Careless,1,25,0.8636,25,3,0,0.48
AB3_PPO_Dynamic,Careless,1,8,0.8526,8,0,0,0.75
AB3_PPO_Dynamic,Careless,1,23,0.8547,23,2,0,0.5217
AB3_PPO_Dynamic,Careless,0,30,0.7134,,7,0,0.3
AB3_PPO_Dynamic,Careless,1,18,0.8625,18,1,0,0.6111
AB3_PPO_Dynamic,Careless,1,17,0.8536,17,3,1,0.5294
AB3_PPO_Dynamic,Careless,1,11,0.8593,11,1,0,0.8182
AB3_PPO_Dynamic,Careless,0,30,0.8359,,4,1,0.4667
AB3_PPO_Dynamic,Careless,0,30,0.7839,,5,0,0.3
AB3_PPO_Dynamic,Careless,1,20,0.8559,20,1,1,0.65
AB3_PPO_Dynamic,Careless,1,18,0.8542,18,2,0,0.6111
AB3_PPO_Dynamic,Careless,1,15,0.8636,15,1,0,0.6
AB3_PPO_Dynamic,Careless,0,30,0.5537,,8,0,0.2333
AB3_PPO_Dynamic,Careless,1,18,0.8589,18,2,0,0.5
AB3_PPO_Dynamic,Careless,1,23,0.8558,23,3,0,0.5652
AB3_PPO_Dynamic,Careless,1,21,0.8511,21,3,1,0.4762
AB3_PPO_Dynamic,Careless,0,30,0.8178,,4,0,0.4667
AB3_PPO_Dynamic,Careless,0,30,0.7868,,6,0,0.4
AB3_PPO_Dynamic,Careless,1,8,0.8517,8,1,0,0.625
AB3_PPO_Dynamic,Careless,1,12,0.8701,12,2,1,0.5833
AB3_PPO_Dynamic,Careless,1,25,0.8562,25,3,0,0.6
AB3_PPO_Dynamic,Careless,1,16,0.8501,16,1,1,0.625
AB3_PPO_Dynamic,Careless,1,30,0.8526,30,5,2,0.5333
AB3_PPO_Dynamic,Careless,0,30,0.6815,,6,0,0.3333
AB3_PPO_Dynamic,Careless,1,13,0.8585,13,1,1,0.6154
AB3_PPO_Dynamic,Careless,1,17,0.852,17,2,0,0.5882
AB3_PPO_Dynamic,Careless,1,20,0.8516,20,4,0,0.4
AB3_PPO_Dynamic,Careless,0,30,0.7015,,8,0,0.3
AB3_PPO_Dynamic,Careless,1,17,0.8612,17,1,0,0.5882
AB3_PPO_Dynamic,Careless,1,21,0.8533,21,3,0,0.5238
AB3_PPO_Dynamic,Careless,0,30,0.8243,,2,0,0.5667
AB3_PPO_Dynamic,Careless,0,30,0.8178,,5,0,0.3667
AB3_PPO_Dynamic,Careless,0,30,0.8362,,2,0,0.6
AB3_PPO_Dynamic,Careless,0,30,0.8292,,4,1,0.5
AB3_PPO_Dynamic,Careless,1,19,0.861,19,3,0,0.5263
AB3_PPO_Dynamic,Careless,1,26,0.8615,26,4,2,0.5385
AB3_PPO_Dynamic,Careless,1,20,0.8563,20,2,0,0.6
AB3_PPO_Dynamic,Careless,1,14,0.8547,14,2,0,0.5714
AB3_PPO_Dynamic,Careless,1,23,0.8515,23,1,1,0.6087
AB3_PPO_Dynamic,Careless,1,16,0.8613,16,2,0,0.375
AB3_PPO_Dynamic,Careless,1,19,0.8637,19,0,0,0.7895
AB3_PPO_Dynamic,Careless,0,30,0.8059,,3,0,0.5
AB3_PPO_Dynamic,Careless,1,21,0.8605,21,3,0,0.5238
AB3_PPO_Dynamic,Careless,1,6,0.8576,6,0,0,0.8333
AB3_PPO_Dynamic,Careless,1,20,0.8568,20,1,0,0.65
AB3_PPO_Dynamic,Careless,1,29,0.8501,29,4,1,0.5517
AB3_PPO_Dynamic,Careless,1,13,0.8555,13,1,0,0.6923
AB3_PPO_Dynamic,Careless,0,30,0.7485,,5,0,0.4667
AB3_PPO_Dynamic,Careless,1,17,0.8616,17,1,1,0.6471
AB3_PPO_Dynamic,Weak,0,30,0.471,,7,0,0.3667
AB3_PPO_Dynamic,Weak,0,30,0.6629,,5,0,0.6
AB3_PPO_Dynamic,Weak,0,30,0.267,,9,0,0.1667
AB3_PPO_Dynamic,Weak,0,30,0.2102,,9,0,0.1
AB3_PPO_Dynamic,Weak,0,30,0.5212,,6,0,0.4
AB3_PPO_Dynamic,Weak,0,30,0.5523,,7,0,0.4
AB3_PPO_Dynamic,Weak,0,30,0.2803,,8,0,0.1667
AB3_PPO_Dynamic,Weak,0,30,0.393,,9,0,0.2667
AB3_PPO_Dynamic,Weak,0,30,0.4748,,9,0,0.3667
AB3_PPO_Dynamic,Weak,0,30,0.2183,,10,0,0.0333
AB3_PPO_Dynamic,Weak,0,30,0.2864,,9,0,0.1
AB3_PPO_Dynamic,Weak,0,30,0.5324,,7,0,0.3667
AB3_PPO_Dynamic,Weak,0,30,0.3878,,7,0,0.3
AB3_PPO_Dynamic,Weak,0,30,0.3599,,8,0,0.2667
AB3_PPO_Dynamic,Weak,0,30,0.3702,,8,0,0.2333
AB3_PPO_Dynamic,Weak,0,30,0.422,,8,0,0.2333
AB3_PPO_Dynamic,Weak,0,30,0.5997,,6,0,0.5
AB3_PPO_Dynamic,Weak,0,30,0.5819,,7,0,0.4333
AB3_PPO_Dynamic,Weak,0,30,0.3503,,9,0,0.2667
AB3_PPO_Dynamic,Weak,0,30,0.6285,,5,0,0.5333
AB3_PPO_Dynamic,Weak,0,30,0.3956,,7,0,0.2667
AB3_PPO_Dynamic,Weak,0,30,0.4062,,8,0,0.3
AB3_PPO_Dynamic,Weak,0,30,0.5699,,5,0,0.5
AB3_PPO_Dynamic,Weak,0,30,0.4396,,7,0,0.3667
AB3_PPO_Dynamic,Weak,0,30,0.6022,,5,0,0.4667
AB3_PPO_Dynamic,Weak,0,30,0.5514,,7,0,0.4333
AB3_PPO_Dynamic,Weak,0,30,0.5515,,6,0,0.4667
AB3_PPO_Dynamic,Weak,0,30,0.3531,,8,0,0.3
AB3_PPO_Dynamic,Weak,0,30,0.4566,,8,0,0.4
AB3_PPO_Dynamic,Weak,0,30,0.3035,,9,0,0.2
AB3_PPO_Dynamic,Weak,0,30,0.3032,,10,0,0.1667
AB3_PPO_Dynamic,Weak,0,30,0.3291,,10,0,0.2
AB3_PPO_Dynamic,Weak,0,30,0.4327,,8,0,0.4
AB3_PPO_Dynamic,Weak,0,30,0.4389,,9,0,0.2333
AB3_PPO_Dynamic,Weak,0,30,0.5312,,7,0,0.3667
AB3_PPO_Dynamic,Weak,0,30,0.5284,,6,0,0.4
AB3_PPO_Dynamic,Weak,0,30,0.4122,,6,0,0.3667
AB3_PPO_Dynamic,Weak,0,30,0.5331,,6,0,0.4333
AB3_PPO_Dynamic,Weak,0,30,0.4458,,7,0,0.3
AB3_PPO_Dynamic,Weak,0,30,0.522,,7,0,0.4667
AB3_PPO_Dynamic,Weak,0,30,0.4404,,8,0,0.3333
AB3_PPO_Dynamic,Weak,0,30,0.7544,,4,0,0.6667
AB3_PPO_Dynamic,Weak,0,30,0.5279,,7,0,0.3667
AB3_PPO_Dynamic,Weak,0,30,0.3403,,8,0,0.2667
AB3_PPO_Dynamic,Weak,0,30,0.4603,,8,0,0.3667
AB3_PPO_Dynamic,Weak,0,30,0.492,,9,0,0.2333
AB3_PPO_Dynamic,Weak,0,30,0.3201,,9,0,0.2333
AB3_PPO_Dynamic,Weak,0,30,0.3863,,9,0,0.3
AB3_PPO_Dynamic,Weak,0,30,0.532,,6,0,0.4333
AB3_PPO_Dynamic,Weak,0,30,0.4413,,8,0,0.4
AB3_PPO_Dynamic,Weak,0,30,0.6753,,4,0,0.5667
AB3_PPO_Dynamic,Weak,0,30,0.4665,,8,0,0.3333
AB3_PPO_Dynamic,Weak,0,30,0.486,,7,0,0.3667
AB3_PPO_Dynamic,Weak,0,30,0.5568,,7,0,0.4333
AB3_PPO_Dynamic,Weak,0,30,0.5554,,5,0,0.4333
AB3_PPO_Dynamic,Weak,0,30,0.4392,,8,0,0.4
AB3_PPO_Dynamic,Weak,0,30,0.311,,9,0,0.2
AB3_PPO_Dynamic,Weak,0,30,0.5991,,4,0,0.5
AB3_PPO_Dynamic,Weak,0,30,0.4777,,8,0,0.3667
AB3_PPO_Dynamic,Weak,0,30,0.5422,,8,0,0.4
AB3_PPO_Dynamic,Weak,0,30,0.5031,,5,0,0.4
AB3_PPO_Dynamic,Weak,0,30,0.3617,,9,0,0.2667
AB3_PPO_Dynamic,Weak,0,30,0.4845,,9,0,0.3333
AB3_PPO_Dynamic,Weak,0,30,0.4491,,9,0,0.3667
AB3_PPO_Dynamic,Weak,0,30,0.6433,,6,0,0.5
AB3_PPO_Dynamic,Weak,0,30,0.5543,,6,0,0.5
AB3_PPO_Dynamic,Weak,0,30,0.3871,,8,0,0.2667
AB3_PPO_Dynamic,Weak,0,30,0.4329,,8,0,0.3
AB3_PPO_Dynamic,Weak,0,30,0.4612,,8,0,0.3333
AB3_PPO_Dynamic,Weak,0,30,0.4148,,7,0,0.3
AB3_PPO_Dynamic,Weak,0,30,0.6683,,8,0,0.5
AB3_PPO_Dynamic,Weak,0,30,0.6244,,6,0,0.5333
AB3_PPO_Dynamic,Weak,0,30,0.2779,,9,0,0.1
AB3_PPO_Dynamic,Weak,0,30,0.5667,,7,0,0.4
AB3_PPO_Dynamic,Weak,0,30,0.3585,,8,0,0.2
AB3_PPO_Dynamic,Weak,0,30,0.5388,,7,0,0.3667
AB3_PPO_Dynamic,Weak,0,30,0.5181,,6,0,0.4333
AB3_PPO_Dynamic,Weak,0,30,0.5734,,6,0,0.4667
AB3_PPO_Dynamic,Weak,0,30,0.4935,,8,0,0.3667
AB3_PPO_Dynamic,Weak,0,30,0.5538,,7,0,0.4333
AB3_PPO_Dynamic,Weak,0,30,0.3236,,8,0,0.2333
AB3_PPO_Dynamic,Weak,0,30,0.2707,,8,0,0.2
AB3_PPO_Dynamic,Weak,0,30,0.3636,,9,0,0.2667
AB3_PPO_Dynamic,Weak,0,30,0.3756,,9,0,0.2
AB3_PPO_Dynamic,Weak,0,30,0.2195,,9,0,0.0667
AB3_PPO_Dynamic,Weak,0,30,0.5495,,6,0,0.4667
AB3_PPO_Dynamic,Weak,0,30,0.2156,,10,0,0.0667
AB3_PPO_Dynamic,Weak,0,30,0.2388,,9,0,0.0333
AB3_PPO_Dynamic,Weak,0,30,0.3772,,9,0,0.2667
AB3_PPO_Dynamic,Weak,0,30,0.4177,,9,0,0.3
AB3_PPO_Dynamic,Weak,0,30,0.5441,,7,0,0.4
AB3_PPO_Dynamic,Weak,0,30,0.5235,,7,0,0.3667
AB3_PPO_Dynamic,Weak,0,30,0.6418,,4,0,0.5667
AB3_PPO_Dynamic,Weak,0,30,0.3887,,8,0,0.2333
AB3_PPO_Dynamic,Weak,0,30,0.3459,,9,0,0.2333
AB3_PPO_Dynamic,Weak,0,30,0.4333,,9,0,0.3
AB3_PPO_Dynamic,Weak,0,30,0.6121,,5,0,0.5333
AB3_PPO_Dynamic,Weak,0,30,0.3838,,7,0,0.3333
AB3_PPO_Dynamic,Weak,0,30,0.4163,,8,0,0.2667
AB3_PPO_Dynamic,Weak,0,30,0.4586,,7,0,0.3667
AB3_PPO_Dynamic,Average,0,30,0.7644,,5,0,0.4667
AB3_PPO_Dynamic,Average,1,23,0.8511,23,0,0,0.8261
AB3_PPO_Dynamic,Average,1,24,0.8589,24,2,0,0.75
AB3_PPO_Dynamic,Average,0,30,0.8035,,3,1,0.6
AB3_PPO_Dynamic,Average,0,30,0.7486,,7,0,0.4667
AB3_PPO_Dynamic,Average,1,22,0.8621,22,1,0,0.8182
AB3_PPO_Dynamic,Average,0,30,0.3793,,9,0,0.1
AB3_PPO_Dynamic,Average,0,30,0.816,,2,0,0.6
AB3_PPO_Dynamic,Average,0,30,0.5722,,7,0,0.2667
AB3_PPO_Dynamic,Average,0,30,0.8364,,3,1,0.5667
AB3_PPO_Dynamic,Average,0,30,0.6813,,5,0,0.3333
AB3_PPO_Dynamic,Average,1,25,0.8542,25,1,0,0.8
AB3_PPO_Dynamic,Average,1,24,0.852,24,1,0,0.75
AB3_PPO_Dynamic,Average,0,30,0.6944,,4,0,0.3667
AB3_PPO_Dynamic,Average,0,30,0.7331,,5,0,0.4667
AB3_PPO_Dynamic,Average,0,30,0.7538,,4,0,0.4667
AB3_PPO_Dynamic,Average,0,30,0.7542,,6,0,0.4333
AB3_PPO_Dynamic,Average,0,30,0.6351,,7,0,0.3
AB3_PPO_Dynamic,Average,1,30,0.8501,30,2,0,0.6333
AB3_PPO_Dynamic,Average,1,29,0.8519,29,2,0,0.6897
AB3_PPO_Dynamic,Average,1,30,0.8562,30,1,0,0.6667
AB3_PPO_Dynamic,Average,1,30,0.8543,30,2,0,0.6333
AB3_PPO_Dynamic,Average,1,27,0.8567,27,3,1,0.6667
AB3_PPO_Dynamic,Average,0,30,0.789,,4,0,0.5
AB3_PPO_Dynamic,Average,1,29,0.856,29,2,1,0.6552
AB3_PPO_Dynamic,Average,0,30,0.768,,4,0,0.5
AB3_PPO_Dynamic,Average,0,30,0.4302,,8,0,0.1
AB3_PPO_Dynamic,Average,0,30,0.7792,,5,1,0.5
AB3_PPO_Dynamic,Average,0,30,0.6136,,6,0,0.2667
AB3_PPO_Dynamic,Average,1,28,0.8605,28,2,0,0.75
AB3_PPO_Dynamic,Average,0,30,0.8211,,3,0,0.5667
AB3_PPO_Dynamic,Average,0,30,0.7176,,7,0,0.3667
AB3_PPO_Dynamic,Average,0,30,0.7958,,4,1,0.5
AB3_PPO_Dynamic,Average,0,30,0.7334,,5,0,0.4333
AB3_PPO_Dynamic,Average,1,30,0.8528,30,3,0,0.6667
AB3_PPO_Dynamic,Average,0,30,0.8334,,4,1,0.6
