strategy,student_type,success,total_steps,final_mastery,reached_mastery_step,remediation_count,unnecessary_remediations,final_accuracy
AB2_RuleBased,Weak,0,50,0.728,,10,1,0.72
AB2_RuleBased,Weak,0,50,0.5292,,11,0,0.66
AB2_RuleBased,Weak,0,50,0.5921,,10,0,0.7
AB2_RuleBased,Weak,0,50,0.6674,,10,2,0.7
AB2_RuleBased,Weak,0,50,0.7012,,9,1,0.7
AB2_RuleBased,Weak,0,50,0.633,,10,2,0.6
AB2_RuleBased,Weak,0,50,0.556,,11,0,0.7
AB2_RuleBased,Weak,0,50,0.5681,,10,0,0.58
AB2_RuleBased,Weak,0,50,0.6196,,10,0,0.74
AB2_RuleBased,Weak,0,50,0.5301,,11,0,0.62
AB2_RuleBased,Weak,0,50,0.5888,,10,0,0.64
AB2_RuleBased,Weak,0,50,0.6324,,11,1,0.58
AB2_RuleBased,Weak,0,50,0.6964,,8,0,0.74
AB2_RuleBased,Weak,0,50,0.6225,,10,0,0.56
AB2_RuleBased,Weak,0,50,0.5006,,10,0,0.66
AB2_RuleBased,Weak,0,50,0.5995,,10,0,0.72
AB2_RuleBased,Weak,0,50,0.5846,,9,0,0.68
AB2_RuleBased,Weak,0,50,0.5055,,11,0,0.6
AB2_RuleBased,Weak,0,50,0.6492,,10,1,0.74
AB2_RuleBased,Weak,0,50,0.4969,,10,0,0.7
AB2_RuleBased,Weak,0,50,0.5689,,11,0,0.5
AB2_RuleBased,Weak,0,50,0.6073,,11,0,0.66
AB2_RuleBased,Weak,0,50,0.4854,,11,0,0.44
AB2_RuleBased,Weak,0,50,0.6707,,8,0,0.72
AB2_RuleBased,Weak,0,50,0.679,,10,3,0.64
AB2_RuleBased,Weak,0,50,0.5458,,11,0,0.56
AB2_RuleBased,Weak,0,50,0.4954,,11,0,0.68
AB2_RuleBased,Weak,0,50,0.7268,,8,1,0.74
AB2_RuleBased,Weak,0,50,0.7466,,7,0,0.74
AB2_RuleBased,Weak,0,50,0.5685,,10,0,0.7
AB2_RuleBased,Weak,0,50,0.4812,,11,0,0.66
AB2_RuleBased,Weak,0,50,0.6445,,9,0,0.7
AB2_RuleBased,Weak,0,50,0.5727,,11,0,0.7
AB2_RuleBased,Weak,0,50,0.6265,,10,0,0.62
AB2_RuleBased,Weak,0,50,0.3699,,11,0,0.18
AB2_RuleBased,Weak,0,50,0.5124,,11,0,0.5
AB2_RuleBased,Weak,0,50,0.6936,,9,1,0.68
AB2_RuleBased,Weak,0,50,0.5733,,11,0,0.7
AB2_RuleBased,Weak,0,50,0.6486,,8,1,0.72
AB2_RuleBased,Weak,0,50,0.584,,11,0,0.58
AB2_RuleBased,Weak,0,50,0.703,,8,1,0.74
AB2_RuleBased,Weak,0,50,0.702,,8,1,0.74
AB2_RuleBased,Weak,0,50,0.6001,,12,0,0.44
AB2_RuleBased,Weak,0,50,0.6128,,11,1,0.62
AB2_RuleBased,Weak,0,50,0.5295,,11,0,0.62
AB2_RuleBased,Weak,0,50,0.5857,,9,0,0.74
AB2_RuleBased,Weak,0,50,0.6169,,9,0,0.48
AB2_RuleBased,Weak,0,50,0.5357,,11,0,0.6
AB2_RuleBased,Weak,0,50,0.5478,,10,0,0.74
AB2_RuleBased,Weak,0,50,0.5512,,10,0,0.62
AB2_RuleBased,Weak,0,50,0.6216,,10,0,0.52
AB2_RuleBased,Weak,0,50,0.6151,,10,0,0.76
AB2_RuleBased,Weak,0,50,0.606,,12,0,0.66
AB2_RuleBased,Weak,0,50,0.5148,,11,0,0.54
AB2_RuleBased,Weak,0,50,0.6234,,10,0,0.56
AB2_RuleBased,Weak,0,50,0.5823,,11,0,0.66
AB2_RuleBased,Weak,0,50,0.6548,,9,0,0.62
AB2_RuleBased,Weak,0,50,0.5664,,11,0,0.62
AB2_RuleBased,Weak,0,50,0.5618,,10,0,0.66
AB2_RuleBased,Weak,0,50,0.6379,,9,2,0.64
AB2_RuleBased,Weak,0,50,0.6146,,10,0,0.62
AB2_RuleBased,Average,0,50,0.7229,,8,6,0.7
AB2_RuleBased,Average,0,50,0.8123,,8,2,0.76
AB2_RuleBased,Average,0,50,0.6977,,10,4,0.7
AB2_RuleBased,Average,0,50,0.6476,,11,5,0.6
AB2_RuleBased,Average,0,50,0.7203,,9,6,0.7
AB2_RuleBased,Average,0,50,0.7814,,8,4,0.76
AB2_RuleBased,Average,0,50,0.6591,,10,3,0.72
AB2_RuleBased,Average,0,50,0.7338,,9,5,0.68
AB2_RuleBased,Average,0,50,0.7647,,7,4,0.78
AB2_RuleBased,Average,1,49,0.8522,49,7,3,0.7755
AB2_RuleBased,Average,0,50,0.7465,,9,8,0.68
AB2_RuleBased,Average,0,50,0.7481,,8,2,0.7
AB2_RuleBased,Average,0,50,0.7404,,9,5,0.64
AB2_RuleBased,Average,0,50,0.7467,,8,5,0.7
AB2_RuleBased,Average,0,50,0.815,,8,5,0.76
AB2_RuleBased,Average,0,50,0.7251,,10,7,0.66
AB2_RuleBased,Average,0,50,0.7977,,7,1,0.82
AB2_RuleBased,Average,0,50,0.8171,,8,4,0.76
AB2_RuleBased,Average,0,50,0.8018,,9,6,0.68
AB2_RuleBased,Average,0,50,0.6986,,9,4,0.74
AB2_RuleBased,Average,0,50,0.764,,8,3,0.7
AB2_RuleBased,Average,1,40,0.8714,40,3,1,0.875
AB2_RuleBased,Average,0,50,0.7301,,8,5,0.72
AB2_RuleBased,Average,0,50,0.7779,,10,6,0.76
AB2_RuleBased,Average,0,50,0.814,,9,6,0.7
AB2_RuleBased,Average,0,50,0.7808,,9,6,0.68
AB2_RuleBased,Average,0,50,0.7171,,10,4,0.7
AB2_RuleBased,Average,0,50,0.641,,11,5,0.68
AB2_RuleBased,Average,0,50,0.7801,,8,6,0.74
AB2_RuleBased,Average,1,45,0.8571,45,6,4,0.7778
AB2_RuleBased,Average,0,50,0.7569,,9,4,0.72
AB2_RuleBased,Average,1,45,0.8623,45,7,3,0.8
AB2_RuleBased,Average,0,50,0.6854,,9,4,0.72
AB2_RuleBased,Average,0,50,0.6608,,11,6,0.64
AB2_RuleBased,Average,0,50,0.7865,,10,3,0.64
AB2_RuleBased,Average,0,50,0.7949,,8,6,0.72
AB2_RuleBased,Average,0,50,0.8098,,6,4,0.72
AB2_RuleBased,Average,0,50,0.7776,,9,6,0.72
AB2_RuleBased,Average,0,50,0.7235,,9,4,0.76
AB2_RuleBased,Average,0,50,0.732,,9,6,0.72
AB2_RuleBased,Average,0,50,0.7163,,10,5,0.74
AB2_RuleBased,Average,0,50,0.8394,,7,2,0.64
AB2_RuleBased,Average,0,50,0.7327,,10,7,0.7
AB2_RuleBased,Average,0,50,0.7605,,8,5,0.72
AB2_RuleBased,Average,0,50,0.774,,9,4,0.7
AB2_RuleBased,Average,0,50,0.82,,7,3,0.74
AB2_RuleBased,Average,0,50,0.7392,,10,7,0.7
AB2_RuleBased,Average,0,50,0.7669,,8,4,0.64
AB2_RuleBased,Average,1,50,0.89,50,4,1,0.9
AB2_RuleBased,Average,0,50,0.6873,,10,6,0.72
AB2_RuleBased,Average,0,50,0.8297,,5,3,0.74
AB2_RuleBased,Average,0,50,0.7124,,8,5,0.78
AB2_RuleBased,Average,0,50,0.6352,,10,3,0.7
AB2_RuleBased,Average,0,50,0.778,,8,5,0.76
AB2_RuleBased,Average,0,50,0.7498,,9,4,0.74
AB2_RuleBased,Average,0,50,0.7926,,8,4,0.78
AB2_RuleBased,Average,0,50,0.7212,,9,6,0.76
AB2_RuleBased,Average,0,50,0.8029,,9,5,0.7
AB2_RuleBased,Average,0,50,0.7644,,7,2,0.82
AB2_RuleBased,Average,0,50,0.6888,,10,5,0.66
AB2_RuleBased,Average,0,50,0.7594,,10,5,0.58
AB2_RuleBased,Average,0,50,0.7026,,11,7,0.72
AB2_RuleBased,Average,0,50,0.7438,,10,6,0.72
AB2_RuleBased,Average,0,50,0.6848,,9,3,0.64
AB2_RuleBased,Average,0,50,0.6417,,10,3,0.66
AB2_RuleBased,Average,0,50,0.7779,,8,4,0.74
AB2_RuleBased,Average,1,44,0.8522,44,6,4,0.7727
AB2_RuleBased,Average,0,50,0.7755,,7,3,0.78
AB2_RuleBased,Average,0,50,0.6823,,10,6,0.68
AB2_RuleBased,Average,0,50,0.6502,,11,6,0.6
AB2_RuleBased,Average,0,50,0.6627,,10,5,0.64
AB2_RuleBased,Average,0,50,0.7155,,9,5,0.66
AB2_RuleBased,Average,1,49,0.8637,49,7,5,0.8367
AB2_RuleBased,Average,0,50,0.72,,9,2,0.66
AB2_RuleBased,Average,0,50,0.7939,,8,3,0.8
AB2_RuleBased,Average,0,50,0.8355,,7,2,0.78
AB2_RuleBased,Average,1,30,0.86,30,4,2,0.8333
AB2_RuleBased,Average,0,50,0.712,,9,5,0.74
AB2_RuleBased,Average,0,50,0.7382,,8,4,0.7
AB2_RuleBased,Average,0,50,0.743,,11,3,0.64
AB2_RuleBased,Average,0,50,0.7851,,8,3,0.72
AB2_RuleBased,Average,0,50,0.8293,,6,5,0.84
AB2_RuleBased,Average,0,50,0.7783,,8,5,0.78
AB2_RuleBased,Average,0,50,0.7146,,9,4,0.7
AB2_RuleBased,Average,1,40,0.8501,40,5,3,0.825
AB2_RuleBased,Average,0,50,0.7256,,10,6,0.66
AB2_RuleBased,Average,0,50,0.7055,,10,6,0.74
AB2_RuleBased,Average,0,50,0.7436,,9,6,0.7
AB2_RuleBased,Average,0,50,0.7085,,10,3,0.62
AB2_RuleBased,Average,0,50,0.6453,,11,4,0.64
AB2_RuleBased,Average,0,50,0.7295,,7,4,0.78
AB2_RuleBased,Average,0,50,0.8235,,9,5,0.68
AB2_RuleBased,Average,0,50,0.8122,,6,3,0.8
AB2_RuleBased,Average,0,50,0.7547,,9,3,0.6
AB2_RuleBased,Average,0,50,0.8106,,9,6,0.78
AB2_RuleBased,Average,0,50,0.6969,,10,5,0.72
AB2_RuleBased,Average,0,50,0.7424,,9,6,0.78
AB2_RuleBased,Average,0,50,0.775,,8,3,0.76
AB2_RuleBased,Average,0,50,0.6696,,10,3,0.66
AB2_RuleBased,Average,0,50,0.7558,,9,4,0.72
AB3_PPO_Dynamic,Careless,1,28,0.8547,28,3,0,0.6071
AB3_PPO_Dynamic,Careless,1,13,0.8609,13,1,0,0.6154
AB3_PPO_Dynamic,Careless,1,28,0.8506,28,5,0,0.4643
AB3_PPO_Dynamic,Careless,0,50,0.8216,,12,0,0.36
AB3_PPO_Dynamic,Careless,1,10,0.8536,10,1,0,0.7
AB3_PPO_Dynamic,Careless,1,15,0.8508,15,2,0,0.5333
AB3_PPO_Dynamic,Careless,1,15,0.8627,15,2,0,0.5333
AB3_PPO_Dynamic,Careless,1,22,0.8518,22,4,0,0.4545
AB3_PPO_Dynamic,Careless,1,29,0.8732,29,5,1,0.4828
AB3_PPO_Dynamic,Careless,1,27,0.8562,27,2,1,0.6296
AB3_PPO_Dynamic,Careless,1,22,0.8692,22,2,0,0.5909
AB3_PPO_Dynamic,Careless,1,28,0.8544,28,4,0,0.5714
AB3_PPO_Dynamic,Careless,1,20,0.8605,20,2,1,0.6
AB3_PPO_Dynamic,Careless,1,13,0.8658,13,0,0,0.6923
AB3_PPO_Dynamic,Careless,1,12,0.8541,12,0,0,0.6667
AB3_PPO_Dynamic,Careless,1,13,0.8553,13,0,0,0.6923
AB3_PPO_Dynamic,Careless,1,32,0.8729,32,5,1,0.5
AB3_PPO_Dynamic,Careless,1,22,0.8506,22,1,0,0.6364
AB3_PPO_Dynamic,Careless,1,36,0.8533,36,6,3,0.4444
AB3_PPO_Dynamic,Careless,1,30,0.857,30,4,0,0.5
AB3_PPO_Dynamic,Careless,1,18,0.8594,18,3,0,0.5556
AB3_PPO_Dynamic,Careless,1,21,0.8607,21,2,0,0.7143
AB3_PPO_Dynamic,Careless,1,17,0.8581,17,3,0,0.5294
AB3_PPO_Dynamic,Careless,1,15,0.8534,15,2,0,0.4667
AB3_PPO_Dynamic,Careless,1,28,0.8501,28,5,1,0.4643
AB3_PPO_Dynamic,Careless,1,31,0.8536,31,5,1,0.4194
AB3_PPO_Dynamic,Careless,1,46,0.8531,46,8,2,0.4348
AB3_PPO_Dynamic,Careless,1,9,0.8599,9,0,0,0.8889
AB3_PPO_Dynamic,Careless,1,24,0.8544,24,2,1,0.625
AB3_PPO_Dynamic,Careless,1,20,0.8579,20,2,1,0.7
AB3_PPO_Dynamic,Careless,1,19,0.8666,19,2,0,0.6842
AB3_PPO_Dynamic,Careless,1,17,0.8646,17,1,0,0.5882
AB3_PPO_Dynamic,Careless,1,26,0.8542,26,3,0,0.5385
AB3_PPO_Dynamic,Careless,1,6,0.8533,6,0,0,0.5
AB3_PPO_Dynamic,Careless,1,30,0.8518,30,6,1,0.5
AB3_PPO_Dynamic,Careless,1,6,0.8528,6,1,0,0.5
AB3_PPO_Dynamic,Careless,1,16,0.8807,16,2,0,0.5
AB3_PPO_Dynamic,Careless,1,18,0.8593,18,3,1,0.5
AB3_PPO_Dynamic,Careless,1,34,0.8606,34,7,0,0.3235
AB3_PPO_Dynamic,Careless,1,16,0.853,16,1,0,0.625
AB3_PPO_Dynamic,Careless,1,28,0.8544,28,4,2,0.5
AB3_PPO_Dynamic,Careless,1,12,0.8665,12,2,0,0.4167
AB3_PPO_Dynamic,Careless,1,33,0.8568,33,4,4,0.5455
AB3_PPO_Dynamic,Careless,1,18,0.8546,18,4,2,0.5556
AB3_PPO_Dynamic,Careless,1,30,0.8527,30,4,2,0.5667
AB3_PPO_Dynamic,Careless,1,4,0.8581,4,0,0,0.75
AB3_PPO_Dynamic,Careless,1,22,0.8554,22,4,2,0.4545
AB3_PPO_Dynamic,Careless,1,46,0.8579,46,7,2,0.4348
AB3_PPO_Dynamic,Careless,1,24,0.8503,24,4,0,0.5
AB3_PPO_Dynamic,Careless,1,25,0.8625,25,4,1,0.44
AB3_PPO_Dynamic,Careless,1,37,0.8532,37,3,1,0.5135
AB3_PPO_Dynamic,Careless,1,25,0.8506,25,3,0,0.48
AB3_PPO_Dynamic,Careless,1,40,0.8569,40,5,1,0.5
AB3_PPO_Dynamic,Careless,1,26,0.8505,26,5,1,0.4615
AB3_PPO_Dynamic,Careless,1,21,0.8525,21,1,0,0.619
AB3_PPO_Dynamic,Careless,1,18,0.8503,18,3,0,0.5556
AB3_PPO_Dynamic,Careless,1,18,0.8612,18,2,1,0.6667
AB3_PPO_Dynamic,Careless,1,7,0.8649,7,0,0,0.7143
AB3_PPO_Dynamic,Careless,1,49,0.8567,49,9,1,0.4286
AB3_PPO_Dynamic,Careless,1,10,0.8625,10,2,0,0.3
AB3_PPO_Dynamic,Careless,1,46,0.8571,46,6,0,0.4348
AB3_PPO_Dynamic,Careless,1,16,0.8707,16,2,1,0.5625
AB3_PPO_Dynamic,Careless,1,29,0.866,29,4,0,0.5172
AB3_PPO_Dynamic,Careless,1,5,0.855,5,0,0,0.8
AB3_PPO_Dynamic,Careless,1,15,0.8539,15,1,0,0.6
AB3_PPO_Dynamic,Careless,1,18,0.8611,18,0,0,0.7222
AB3_PPO_Dynamic,Careless,1,17,0.8546,17,3,2,0.4118
AB3_PPO_Dynamic,Careless,1,22,0.8524,22,3,1,0.5455
AB3_PPO_Dynamic,Careless,1,34,0.8616,34,5,1,0.5588
AB3_PPO_Dynamic,Careless,1,11,0.8511,11,2,1,0.5455
AB3_PPO_Dynamic,Careless,1,44,0.8643,44,9,1,0.3864
AB3_PPO_Dynamic,Careless,1,10,0.8502,10,0,0,0.8
AB3_PPO_Dynamic,Careless,1,19,0.8532,19,3,2,0.5263
AB3_PPO_Dynamic,Careless,1,20,0.8666,20,2,0,0.55
AB3_PPO_Dynamic,Careless,1,28,0.8624,28,3,1,0.6071
AB3_PPO_Dynamic,Careless,1,32,0.8658,32,4,1,0.4688
AB3_PPO_Dynamic,Careless,1,22,0.8515,22,3,0,0.6364
AB3_PPO_Dynamic,Careless,0,50,0.663,,12,0,0.28
AB3_PPO_Dynamic,Careless,1,21,0.8731,21,2,1,0.619
AB3_PPO_Dynamic,Careless,1,24,0.854,24,4,0,0.5417
AB3_PPO_Dynamic,Careless,1,19,0.8531,19,3,1,0.5263
AB3_PPO_Dynamic,Careless,1,32,0.8607,32,6,3,0.4688
AB3_PPO_Dynamic,Careless,1,34,0.8585,34,6,1,0.5294
AB3_PPO_Dynamic,Careless,1,24,0.8624,24,3,2,0.625
AB3_PPO_Dynamic,Careless,1,26,0.8573,26,5,1,0.3077
AB3_PPO_Dynamic,Careless,1,30,0.85,30,4,1,0.4333
AB3_PPO_Dynamic,Careless,1,17,0.8727,17,0,0,0.7647
AB3_PPO_Dynamic,Careless,1,29,0.8525,29,7,2,0.3793
AB3_PPO_Dynamic,Careless,1,38,0.8576,38,5,0,0.5
AB3_PPO_Dynamic,Careless,1,22,0.8558,22,3,2,0.5455
AB3_PPO_Dynamic,Careless,1,20,0.8543,20,3,1,0.55
AB3_PPO_Dynamic,Careless,1,19,0.8546,19,2,0,0.6842
AB3_PPO_Dynamic,Careless,1,13,0.8552,13,2,0,0.5385
AB3_PPO_Dynamic,Careless,1,40,0.853,40,7,2,0.425
AB3_PPO_Dynamic,Careless,1,34,0.8568,34,4,2,0.5294
AB3_PPO_Dynamic,Careless,1,6,0.8509,6,1,1,0.6667
AB3_PPO_Dynamic,Careless,0,50,0.5563,,13,0,0.24
AB3_PPO_Dynamic,Careless,1,12,0.8552,12,1,1,0.6667
AB3_PPO_Dynamic,Careless,1,16,0.8561,16,1,0,0.5
AB3_PPO_Dynamic,Careless,1,30,0.8622,30,5,1,0.5
AB3_PPO_Dynamic,Weak,0,50,0.3732,,14,0,0.22
AB3_PPO_Dynamic,Weak,0,50,0.3385,,16,0,0.16
AB3_PPO_Dynamic,Weak,0,50,0.3088,,15,0,0.18
AB3_PPO_Dynamic,Weak,0,50,0.5981,,11,0,0.4
AB3_PPO_Dynamic,Weak,0,50,0.4675,,13,0,0.26
AB3_PPO_Dynamic,Weak,1,49,0.8653,49,7,0,0.6327
AB3_PPO_Dynamic,Weak,1,42,0.863,42,5,0,0.6429
AB3_PPO_Dynamic,Weak,0,50,0.5417,,13,0,0.34
AB3_PPO_Dynamic,Weak,0,50,0.3828,,15,0,0.22
AB3_PPO_Dynamic,Weak,1,49,0.8699,49,7,0,0.5918
AB3_PPO_Dynamic,Weak,1,49,0.8532,49,6,0,0.5918
AB3_PPO_Dynamic,Weak,0,50,0.466,,13,0,0.3
AB3_PPO_Dynamic,Weak,0,50,0.3347,,14,0,0.16
AB3_PPO_Dynamic,Weak,0,50,0.5885,,13,0,0.32
AB3_PPO_Dynamic,Weak,0,50,0.3475,,15,0,0.18
AB3_PPO_Dynamic,Weak,0,50,0.4405,,13,0,0.3
AB3_PPO_Dynamic,Weak,0,50,0.4296,,15,0,0.26
AB3_PPO_Dynamic,Weak,0,50,0.5713,,10,0,0.38
AB3_PPO_Dynamic,Weak,0,50,0.6215,,13,0,0.42
AB3_PPO_Dynamic,Weak,0,50,0.4217,,16,0,0.18
AB3_PPO_Dynamic,Weak,0,50,0.4195,,16,0,0.22
AB3_PPO_Dynamic,Weak,0,50,0.4212,,13,0,0.26
AB3_PPO_Dynamic,Weak,0,50,0.2907,,15,0,0.16
AB3_PPO_Dynamic,Weak,0,50,0.7969,,8,0,0.52
AB3_PPO_Dynamic,Weak,1,43,0.8651,43,7,0,0.6512
AB3_PPO_Dynamic,Weak,1,48,0.8674,48,7,0,0.6042
AB3_PPO_Dynamic,Weak,0,50,0.7039,,9,0,0.4
AB3_PPO_Dynamic,Weak,0,50,0.4438,,12,0,0.28
AB3_PPO_Dynamic,Weak,0,50,0.3304,,16,0,0.1
AB3_PPO_Dynamic,Weak,0,50,0.7415,,10,0,0.48
AB3_PPO_Dynamic,Weak,0,50,0.321,,15,0,0.12
AB3_PPO_Dynamic,Weak,0,50,0.829,,9,0,0.52
AB3_PPO_Dynamic,Weak,0,50,0.6266,,11,0,0.38
AB3_PPO_Dynamic,Weak,1,48,0.8633,48,6,0,0.6458
AB3_PPO_Dynamic,Weak,0,50,0.4047,,13,0,0.22
AB3_PPO_Dynamic,Weak,0,50,0.6046,,11,0,0.38
AB3_PPO_Dynamic,Weak,0,50,0.668,,10,0,0.44
AB3_PPO_Dynamic,Weak,0,50,0.4064,,14,0,0.24
AB3_PPO_Dynamic,Weak,0,50,0.6416,,11,0,0.36
AB3_PPO_Dynamic,Weak,0,50,0.3967,,16,0,0.16
AB3_PPO_Dynamic,Weak,0,50,0.3055,,16,0,0.18
AB3_PPO_Dynamic,Weak,0,50,0.4341,,14,0,0.2
AB3_PPO_Dynamic,Weak,1,46,0.8638,46,6,0,0.6087
AB3_PPO_Dynamic,Weak,0,50,0.8227,,6,0,0.56
AB3_PPO_Dynamic,Weak,0,50,0.622,,10,0,0.4
AB3_PPO_Dynamic,Weak,0,50,0.384,,14,0,0.14
AB3_PPO_Dynamic,Weak,0,50,0.318,,15,0,0.14
AB3_PPO_Dynamic,Weak,0,50,0.5931,,11,0,0.36
AB3_PPO_Dynamic,Weak,0,50,0.6374,,13,0,0.42
AB3_PPO_Dynamic,Weak,0,50,0.5764,,11,0,0.38
AB3_PPO_Dynamic,Weak,0,50,0.8427,,8,2,0.54
AB3_PPO_Dynamic,Weak,0,50,0.6101,,11,0,0.42
AB3_PPO_Dynamic,Weak,0,50,0.6708,,10,0,0.44
AB3_PPO_Dynamic,Weak,0,50,0.6001,,11,0,0.38
AB3_PPO_Dynamic,Weak,0,50,0.4796,,15,0,0.3
AB3_PPO_Dynamic,Weak,0,50,0.761,,9,0,0.48
AB3_PPO_Dynamic,Weak,0,50,0.534,,13,0,0.34
AB3_PPO_Dynamic,Weak,0,50,0.3571,,14,0,0.16
AB3_PPO_Dynamic,Weak,1,49,0.8655,49,6,1,0.5714
AB3_PPO_Dynamic,Weak,0,50,0.331,,14,0,0.22
AB3_PPO_Dynamic,Weak,0,50,0.4748,,15,0,0.24
AB3_PPO_Dynamic,Weak,0,50,0.5587,,12,0,0.36
AB3_PPO_Dynamic,Weak,0,50,0.4828,,13,0,0.32
AB3_PPO_Dynamic,Weak,0,50,0.534,,12,0,0.28
AB3_PPO_Dynamic,Weak,1,48,0.8552,48,8,0,0.5833
AB3_PPO_Dynamic,Weak,0,50,0.7344,,9,0,0.44
AB3_PPO_Dynamic,Weak,0,50,0.4666,,12,0,0.32
AB3_PPO_Dynamic,Weak,0,50,0.4093,,14,0,0.18
AB3_PPO_Dynamic,Weak,0,50,0.3435,,14,0,0.22
AB3_PPO_Dynamic,Weak,0,50,0.4044,,14,0,0.28
AB3_PPO_Dynamic,Weak,0,50,0.4566,,14,0,0.2
AB3_PPO_Dynamic,Weak,0,50,0.5799,,11,0,0.34
AB3_PPO_Dynamic,Weak,0,50,0.6921,,13,0,0.44
AB3_PPO_Dynamic,Weak,0,50,0.5795,,13,0,0.36
AB3_PPO_Dynamic,Weak,0,50,0.6162,,12,0,0.38
AB3_PPO_Dynamic,Weak,0,50,0.3829,,14,0,0.2
AB3_PPO_Dynamic,Weak,0,50,0.2287,,16,0,0.12
AB3_PPO_Dynamic,Weak,0,50,0.4442,,14,0,0.3
AB3_PPO_Dynamic,Weak,0,50,0.819,,7,0,0.58
AB3_PPO_Dynamic,Weak,0,50,0.7387,,12,0,0.44
AB3_PPO_Dynamic,Weak,0,50,0.7541,,9,0,0.5
AB3_PPO_Dynamic,Weak,0,50,0.2034,,16,0,0.06
AB3_PPO_Dynamic,Weak,0,50,0.4366,,14,0,0.26
AB3_PPO_Dynamic,Weak,0,50,0.7363,,9,0,0.48
AB3_PPO_Dynamic,Weak,0,50,0.7724,,11,0,0.46
AB3_PPO_Dynamic,Weak,1,37,0.8734,37,3,0,0.7297
AB3_PPO_Dynamic,Weak,0,50,0.8062,,9,0,0.52
AB3_PPO_Dynamic,Weak,0,50,0.3589,,13,0,0.2
AB3_PPO_Dynamic,Weak,0,50,0.7557,,9,0,0.46
AB3_PPO_Dynamic,Weak,0,50,0.3764,,14,0,0.26
AB3_PPO_Dynamic,Weak,0,50,0.5228,,11,0,0.32
AB3_PPO_Dynamic,Weak,0,50,0.7034,,10,0,0.42
AB3_PPO_Dynamic,Weak,0,50,0.7583,,10,0,0.48
AB3_PPO_Dynamic,Weak,0,50,0.6173,,12,0,0.3
AB3_PPO_Dynamic,Weak,0,50,0.7319,,10,0,0.48
AB3_PPO_Dynamic,Weak,0,50,0.2437,,15,0,0.08
AB3_PPO_Dynamic,Weak,0,50,0.4618,,13,0,0.28
AB3_PPO_Dynamic,Weak,0,50,0.7138,,11,0,0.46
AB3_PPO_Dynamic,Weak,0,50,0.6441,,11,0,0.42
AB3_PPO_Dynamic,Weak,0,50,0.6822,,10,0,0.42
AB3_PPO_Dynamic,Average,1,33,0.851,33,5,1,0.6364
AB3_PPO_Dynamic,Average,1,37,0.8538,37,3,1,0.5946
AB3_PPO_Dynamic,Average,0,50,0.7892,,9,0,0.38
AB3_PPO_Dynamic,Average,1,36,0.8617,36,4,1,0.5556
AB3_PPO_Dynamic,Average,1,36,0.8572,36,5,0,0.5556
AB3_PPO_Dynamic,Average,1,30,0.8552,30,4,0,0.6667
AB3_PPO_Dynamic,Average,1,40,0.8521,40,6,0,0.5
AB3_PPO_Dynamic,Average,0,50,0.7976,,11,0,0.34
AB3_PPO_Dynamic,Average,1,31,0.8526,31,4,0,0.6129
AB3_PPO_Dynamic,Average,1,45,0.8606,45,7,0,0.5111
AB3_PPO_Dynamic,Average,1,34,0.8539,34,5,0,0.5882
AB3_PPO_Dynamic,Average,1,38,0.851,38,4,0,0.5526
AB3_PPO_Dynamic,Average,1,33,0.8533,33,4,0,0.5758
AB3_PPO_Dynamic,Average,1,40,0.8508,40,4,1,0.525
AB3_PPO_Dynamic,Average,1,36,0.8597,36,6,0,0.5556
AB3_PPO_Dynamic,Average,1,20,0.8592,20,0,0,0.9
AB3_PPO_Dynamic,Average,1,33,0.858,33,2,0,0.6061
AB3_PPO_Dynamic,Average,1,49,0.8583,49,7,0,0.4694
AB3_PPO_Dynamic,Average,1,42,0.8528,42,6,1,0.5238
AB3_PPO_Dynamic,Average,1,31,0.8545,31,3,0,0.6129
AB3_PPO_Dynamic,Average,1,24,0.8672,24,0,0,0.7917
AB3_PPO_Dynamic,Average,1,35,0.8627,35,3,0,0.5714
AB3_PPO_Dynamic,Average,1,35,0.856,35,3,0,0.5714
AB3_PPO_Dynamic,Average,1,37,0.8515,37,4,0,0.5405
AB3_PPO_Dynamic,Average,0,50,0.8193,,7,0,0.38
AB3_PPO_Dynamic,Average,1,27,0.8625,27,3,0,0.6667
AB3_PPO_Dynamic,Average,0,50,0.3831,,17,0,0.08
AB3_PPO_Dynamic,Average,1,40,0.8502,40,3,0,0.575
AB3_PPO_Dynamic,Average,1,22,0.8528,22,0,0,0.8182
AB3_PPO_Dynamic,Average,1,27,0.8535,27,2,0,0.7037
AB3_PPO_Dynamic,Average,1,27,0.8512,27,0,0,0.7037
AB3_PPO_Dynamic,Average,1,32,0.8597,32,4,0,0.625
AB3_PPO_Dynamic,Average,1,39,0.8511,39,5,2,0.5385
AB3_PPO_Dynamic,Average,0,50,0.8275,,7,0,0.42
AB3_PPO_Dynamic,Average,1,42,0.8546,42,6,0,0.5238
AB3_PPO_Dynamic,Average,1,43,0.8644,43,7,0,0.4884
AB3_PPO_Dynamic,Average,1,40,0.8566,40,4,1,0.55
AB3_PPO_Dynamic,Average,0,50,0.8039,,10,0,0.4
AB3_PPO_Dynamic,Average,0,50,0.3978,,16,0,0.08
AB3_PPO_Dynamic,Average,1,32,0.855,32,4,0,0.5938
AB3_PPO_Dynamic,Average,1,28,0.853,28,3,0,0.6786
AB3_PPO_Dynamic,Average,1,27,0.8632,27,2,0,0.7037
