strategy,student_type,success,total_steps,final_mastery,reached_mastery_step,remediation_count,unnecessary_remediations,final_accuracy
AB2_RuleBased,Weak,0,40,0.5608,,8,0,0.575
AB2_RuleBased,Weak,0,40,0.4107,,10,0,0.425
AB2_RuleBased,Weak,0,40,0.4895,,12,0,0.275
AB2_RuleBased,Weak,0,40,0.5039,,11,0,0.5
AB2_RuleBased,Weak,0,40,0.4402,,11,0,0.525
AB2_RuleBased,Weak,0,40,0.5638,,8,0,0.475
AB2_RuleBased,Weak,0,40,0.6187,,7,0,0.6
AB2_RuleBased,Weak,0,40,0.5897,,9,0,0.625
AB2_RuleBased,Weak,0,40,0.6311,,5,0,0.75
AB2_RuleBased,Weak,0,40,0.4719,,9,0,0.375
AB2_RuleBased,Weak,0,40,0.4379,,12,0,0.375
AB2_RuleBased,Weak,0,40,0.4065,,13,0,0.5
AB2_RuleBased,Weak,0,40,0.445,,14,0,0.5
AB2_RuleBased,Weak,0,40,0.3948,,14,0,0.475
AB2_RuleBased,Weak,0,40,0.4713,,10,0,0.575
AB2_RuleBased,Weak,0,40,0.6088,,7,0,0.65
AB2_RuleBased,Weak,0,40,0.5503,,7,0,0.45
AB2_RuleBased,Weak,0,40,0.568,,7,0,0.575
AB2_RuleBased,Weak,0,40,0.506,,11,0,0.5
AB2_RuleBased,Weak,0,40,0.4765,,10,0,0.5
AB2_RuleBased,Weak,0,40,0.3954,,9,0,0.325
AB2_RuleBased,Weak,0,40,0.7606,,4,1,0.725
AB2_RuleBased,Weak,0,40,0.5952,,8,0,0.55
AB2_RuleBased,Weak,0,40,0.5204,,11,0,0.425
AB2_RuleBased,Weak,0,40,0.4521,,12,0,0.475
AB2_RuleBased,Weak,0,40,0.4413,,10,0,0.45
AB2_RuleBased,Weak,0,40,0.6807,,8,0,0.6
AB2_RuleBased,Weak,0,40,0.4418,,13,0,0.525
AB2_RuleBased,Weak,0,40,0.4633,,9,0,0.45
AB2_RuleBased,Weak,0,40,0.5173,,11,0,0.5
AB2_RuleBased,Weak,0,40,0.4953,,10,0,0.375
AB2_RuleBased,Weak,0,40,0.6415,,6,0,0.625
AB2_RuleBased,Weak,0,40,0.424,,13,0,0.475
AB2_RuleBased,Weak,0,40,0.5499,,9,0,0.45
AB2_RuleBased,Weak,0,40,0.4454,,10,0,0.5
AB2_RuleBased,Weak,0,40,0.6081,,10,0,0.65
AB2_RuleBased,Weak,0,40,0.5875,,10,0,0.6
AB2_RuleBased,Weak,0,40,0.7308,,3,0,0.725
AB2_RuleBased,Weak,0,40,0.594,,11,0,0.45
AB2_RuleBased,Weak,0,40,0.458,,10,0,0.35
AB2_RuleBased,Weak,0,40,0.4455,,9,0,0.35
AB2_RuleBased,Weak,0,40,0.3753,,13,0,0.225
AB2_RuleBased,Weak,0,40,0.6969,,7,0,0.575
AB2_RuleBased,Weak,0,40,0.5843,,4,0,0.6
AB2_RuleBased,Weak,0,40,0.4385,,9,0,0.35
AB2_RuleBased,Weak,0,40,0.5986,,7,0,0.425
AB2_RuleBased,Weak,0,40,0.543,,8,0,0.55
AB2_RuleBased,Weak,0,40,0.6595,,7,0,0.65
AB2_RuleBased,Weak,0,40,0.4311,,10,0,0.4
AB2_RuleBased,Weak,0,40,0.4082,,13,0,0.45
AB2_RuleBased,Weak,0,40,0.5212,,11,0,0.5
AB2_RuleBased,Weak,0,40,0.4952,,10,0,0.375
AB2_RuleBased,Weak,0,40,0.54,,10,0,0.525
AB2_RuleBased,Weak,0,40,0.4974,,10,0,0.475
AB2_RuleBased,Weak,0,40,0.5361,,8,0,0.575
AB2_RuleBased,Weak,0,40,0.5176,,12,0,0.5
AB2_RuleBased,Weak,0,40,0.5082,,11,0,0.475
AB2_RuleBased,Weak,0,40,0.4165,,13,0,0.55
AB2_RuleBased,Weak,0,40,0.7516,,7,0,0.6
AB2_RuleBased,Weak,0,40,0.7183,,4,0,0.625
AB2_RuleBased,Weak,0,40,0.5472,,11,0,0.475
AB2_RuleBased,Weak,0,40,0.7612,,8,0,0.6
AB2_RuleBased,Weak,0,40,0.6344,,7,0,0.5
AB2_RuleBased,Weak,0,40,0.6072,,11,0,0.475
AB2_RuleBased,Weak,0,40,0.5495,,11,0,0.475
AB2_RuleBased,Weak,0,40,0.5228,,11,0,0.45
AB2_RuleBased,Average,1,27,0.8188,27,3,1,0.6667
AB2_RuleBased,Average,1,30,0.8048,30,1,0,0.6333
AB2_RuleBased,Average,1,37,0.803,37,3,0,0.6216
AB2_RuleBased,Average,1,23,0.801,23,2,0,0.7391
AB2_RuleBased,Average,1,32,0.8039,32,0,0,0.75
AB2_RuleBased,Average,1,26,0.8042,26,2,0,0.6538
AB2_RuleBased,Average,1,15,0.8081,15,0,0,0.8667
AB2_RuleBased,Average,1,29,0.8074,29,2,1,0.6897
AB2_RuleBased,Average,1,24,0.8074,24,1,0,0.8333
AB2_RuleBased,Average,1,22,0.8157,22,2,1,0.6364
AB2_RuleBased,Average,1,37,0.8107,37,3,0,0.7027
AB2_RuleBased,Average,1,34,0.8036,34,5,1,0.5294
AB2_RuleBased,Average,1,35,0.8049,35,1,0,0.6571
AB2_RuleBased,Average,1,17,0.8019,17,0,0,0.8824
AB2_RuleBased,Average,0,40,0.7878,,4,2,0.675
AB2_RuleBased,Average,1,28,0.8012,28,3,0,0.6071
AB2_RuleBased,Average,0,40,0.7812,,6,2,0.575
AB2_RuleBased,Average,1,32,0.8236,32,4,0,0.6562
AB2_RuleBased,Average,0,40,0.7835,,3,0,0.675
AB2_RuleBased,Average,1,30,0.8166,30,5,0,0.5667
AB2_RuleBased,Average,1,22,0.8043,22,2,1,0.7727
AB2_RuleBased,Average,1,26,0.804,26,2,0,0.6923
AB2_RuleBased,Average,1,29,0.8084,29,2,2,0.6552
AB2_RuleBased,Average,1,20,0.8063,20,1,0,0.75
AB2_RuleBased,Average,1,20,0.8058,20,0,0,0.8
AB2_RuleBased,Average,1,30,0.8077,30,3,0,0.6
AB2_RuleBased,Average,0,40,0.7663,,4,1,0.7
AB2_RuleBased,Average,1,20,0.8091,20,1,0,0.8
AB2_RuleBased,Average,0,40,0.791,,3,0,0.625
AB2_RuleBased,Average,1,22,0.8099,22,1,0,0.7273
AB2_RuleBased,Average,0,40,0.7111,,7,1,0.5
AB2_RuleBased,Average,1,25,0.8022,25,1,1,0.76
AB2_RuleBased,Average,1,27,0.8062,27,3,1,0.6296
AB2_RuleBased,Average,1,15,0.8085,15,0,0,0.7333
AB2_RuleBased,Average,0,40,0.7325,,8,1,0.475
AB2_RuleBased,Average,0,40,0.7286,,5,0,0.475
AB2_RuleBased,Average,1,39,0.825,39,5,1,0.5897
AB2_RuleBased,Average,1,34,0.8023,34,5,1,0.5294
AB2_RuleBased,Average,1,32,0.8055,32,2,0,0.6875
AB2_RuleBased,Average,1,25,0.8036,25,4,0,0.68
AB2_RuleBased,Average,1,24,0.8059,24,1,0,0.7083
AB2_RuleBased,Average,0,40,0.791,,5,0,0.575
AB2_RuleBased,Average,1,29,0.801,29,2,1,0.7931
AB2_RuleBased,Average,1,25,0.8278,25,1,0,0.72
AB2_RuleBased,Average,1,17,0.8021,17,1,0,0.8824
AB2_RuleBased,Average,1,22,0.803,22,2,2,0.6818
AB2_RuleBased,Average,1,27,0.8107,27,2,0,0.7778
AB2_RuleBased,Average,1,29,0.8113,29,1,1,0.6897
AB2_RuleBased,Average,1,37,0.8217,37,2,0,0.6486
AB2_RuleBased,Average,1,26,0.8084,26,3,0,0.5769
AB2_RuleBased,Average,1,20,0.8039,20,1,1,0.8
AB2_RuleBased,Average,0,40,0.749,,8,0,0.475
AB2_RuleBased,Average,1,32,0.8192,32,3,3,0.6875
AB2_RuleBased,Average,1,37,0.8101,37,4,1,0.5676
AB2_RuleBased,Average,1,22,0.8038,22,2,0,0.6818
AB2_RuleBased,Average,1,27,0.8004,27,2,1,0.7778
AB2_RuleBased,Average,1,32,0.8364,32,5,1,0.6562
AB2_RuleBased,Average,1,26,0.8026,26,3,0,0.6154
AB2_RuleBased,Average,1,32,0.8046,32,2,0,0.8125
AB2_RuleBased,Average,1,31,0.806,31,4,0,0.5806
AB2_RuleBased,Average,1,25,0.8014,25,2,0,0.6
AB2_RuleBased,Average,1,37,0.8097,37,5,1,0.5676
AB2_RuleBased,Average,1,36,0.8006,36,3,1,0.6389
AB2_RuleBased,Average,1,28,0.8042,28,2,1,0.6429
AB2_RuleBased,Average,1,35,0.801,35,6,1,0.5143
AB2_RuleBased,Average,1,40,0.8233,40,10,1,0.45
AB2_RuleBased,Average,0,40,0.6927,,9,0,0.4
AB2_RuleBased,Average,1,22,0.8079,22,3,1,0.6818
AB2_RuleBased,Average,1,35,0.802,35,3,1,0.6
AB2_RuleBased,Average,1,27,0.8089,27,5,1,0.5556
AB2_RuleBased,Average,1,32,0.8051,32,3,0,0.6562
AB2_RuleBased,Average,0,40,0.7742,,4,1,0.65
AB2_RuleBased,Average,1,34,0.8008,34,3,1,0.7647
AB2_RuleBased,Average,0,40,0.7428,,5,1,0.525
AB2_RuleBased,Average,1,33,0.8013,33,4,0,0.5758
AB2_RuleBased,Average,1,28,0.8222,28,4,1,0.6786
AB2_RuleBased,Average,0,40,0.7812,,1,0,0.7
AB2_RuleBased,Average,1,31,0.8046,31,3,0,0.5806
AB2_RuleBased,Average,1,22,0.8094,22,1,0,0.7727
AB2_RuleBased,Average,1,25,0.8052,25,1,0,0.76
AB2_RuleBased,Average,0,40,0.7446,,7,4,0.5
AB2_RuleBased,Average,0,40,0.775,,5,1,0.575
AB2_RuleBased,Average,1,34,0.8102,34,6,0,0.5588
AB2_RuleBased,Average,0,40,0.718,,5,0,0.475
AB2_RuleBased,Average,1,40,0.818,40,5,2,0.55
AB2_RuleBased,Average,1,25,0.802,25,1,0,0.76
AB2_RuleBased,Average,1,27,0.8118,27,3,0,0.5556
AB2_RuleBased,Average,1,38,0.8216,38,5,2,0.6316
AB2_RuleBased,Average,0,40,0.7425,,3,0,0.675
AB2_RuleBased,Average,1,19,0.8044,19,0,0,0.8421
AB2_RuleBased,Average,1,32,0.8237,32,4,0,0.625
AB2_RuleBased,Average,1,32,0.8032,32,3,0,0.6562
AB2_RuleBased,Average,1,25,0.8033,25,0,0,0.72
AB2_RuleBased,Average,1,37,0.8066,37,1,0,0.8108
AB2_RuleBased,Average,0,40,0.7948,,3,0,0.75
AB2_RuleBased,Average,1,30,0.8048,30,4,0,0.5667
AB2_RuleBased,Average,1,27,0.8226,27,3,0,0.5926
AB2_RuleBased,Average,1,35,0.8351,35,2,1,0.6286
AB2_RuleBased,Average,1,31,0.8012,31,5,0,0.5806
AB2_RuleBased,Average,0,40,0.7935,,2,0,0.725
AB3_PPO_Dynamic,Careless,1,14,0.8029,14,1,1,0.5
AB3_PPO_Dynamic,Careless,1,8,0.8015,8,1,0,0.625
AB3_PPO_Dynamic,Careless,1,26,0.8084,26,5,1,0.3462
AB3_PPO_Dynamic,Careless,1,10,0.8018,10,2,1,0.5
AB3_PPO_Dynamic,Careless,1,11,0.8078,11,1,1,0.6364
AB3_PPO_Dynamic,Careless,1,20,0.8074,20,4,0,0.4
AB3_PPO_Dynamic,Careless,1,11,0.8088,11,1,0,0.6364
AB3_PPO_Dynamic,Careless,1,14,0.8039,14,2,1,0.5
AB3_PPO_Dynamic,Careless,1,18,0.8059,18,5,0,0.3333
AB3_PPO_Dynamic,Careless,1,10,0.8019,10,1,0,0.7
AB3_PPO_Dynamic,Careless,1,17,0.8055,17,4,3,0.4118
AB3_PPO_Dynamic,Careless,1,12,0.8,12,3,2,0.4167
AB3_PPO_Dynamic,Careless,1,6,0.8031,6,0,0,0.6667
AB3_PPO_Dynamic,Careless,1,18,0.8073,18,4,1,0.3889
AB3_PPO_Dynamic,Careless,1,16,0.819,16,2,0,0.5
AB3_PPO_Dynamic,Careless,1,11,0.8086,11,1,1,0.7273
AB3_PPO_Dynamic,Careless,1,12,0.8031,12,1,0,0.5833
AB3_PPO_Dynamic,Careless,1,15,0.8048,15,2,1,0.4667
AB3_PPO_Dynamic,Careless,1,8,0.8051,8,0,0,0.75
AB3_PPO_Dynamic,Careless,1,8,0.8016,8,2,0,0.5
AB3_PPO_Dynamic,Careless,1,16,0.8001,16,3,1,0.4375
AB3_PPO_Dynamic,Careless,1,16,0.8013,16,2,1,0.5
AB3_PPO_Dynamic,Careless,1,10,0.8101,10,2,0,0.6
AB3_PPO_Dynamic,Careless,1,14,0.8038,14,1,1,0.5
AB3_PPO_Dynamic,Careless,1,23,0.8115,23,3,1,0.3913
AB3_PPO_Dynamic,Careless,1,13,0.8111,13,2,0,0.6154
AB3_PPO_Dynamic,Careless,1,11,0.8097,11,2,1,0.5455
AB3_PPO_Dynamic,Careless,1,11,0.8006,11,1,0,0.6364
AB3_PPO_Dynamic,Careless,1,16,0.8072,16,3,1,0.4375
AB3_PPO_Dynamic,Careless,1,8,0.8056,8,0,0,0.875
AB3_PPO_Dynamic,Careless,1,13,0.8081,13,2,0,0.6154
AB3_PPO_Dynamic,Careless,1,7,0.8146,7,0,0,0.8571
AB3_PPO_Dynamic,Careless,1,14,0.8005,14,2,0,0.5714
AB3_PPO_Dynamic,Careless,1,14,0.8087,14,3,1,0.4286
AB3_PPO_Dynamic,Careless,1,13,0.8098,13,1,0,0.6154
AB3_PPO_Dynamic,Careless,1,11,0.8002,11,2,0,0.6364
AB3_PPO_Dynamic,Careless,1,9,0.8178,9,0,0,0.7778
AB3_PPO_Dynamic,Careless,1,9,0.805,9,2,0,0.4444
AB3_PPO_Dynamic,Careless,1,27,0.809,27,5,2,0.3704
AB3_PPO_Dynamic,Careless,1,24,0.8172,24,4,1,0.375
AB3_PPO_Dynamic,Careless,1,15,0.8002,15,2,2,0.5333
AB3_PPO_Dynamic,Careless,1,24,0.8037,24,4,0,0.375
AB3_PPO_Dynamic,Careless,1,13,0.8,13,2,0,0.5385
AB3_PPO_Dynamic,Careless,1,7,0.803,7,0,0,0.7143
AB3_PPO_Dynamic,Careless,1,7,0.802,7,1,0,0.5714
AB3_PPO_Dynamic,Careless,1,7,0.8032,7,0,0,0.5714
AB3_PPO_Dynamic,Careless,1,13,0.8171,13,2,1,0.6154
AB3_PPO_Dynamic,Careless,1,10,0.8016,10,0,0,0.7
AB3_PPO_Dynamic,Careless,1,17,0.8066,17,3,0,0.5294
AB3_PPO_Dynamic,Careless,1,12,0.8063,12,1,0,0.5
AB3_PPO_Dynamic,Careless,1,5,0.8041,5,0,0,0.8
AB3_PPO_Dynamic,Careless,1,14,0.8169,14,1,0,0.5714
AB3_PPO_Dynamic,Careless,1,12,0.8068,12,0,0,0.6667
AB3_PPO_Dynamic,Careless,1,15,0.8125,15,2,1,0.4
AB3_PPO_Dynamic,Careless,1,7,0.8006,7,0,0,0.7143
AB3_PPO_Dynamic,Careless,1,7,0.8011,7,0,0,0.7143
AB3_PPO_Dynamic,Careless,1,17,0.8021,17,4,1,0.4706
AB3_PPO_Dynamic,Careless,1,24,0.8009,24,5,2,0.375
AB3_PPO_Dynamic,Careless,1,19,0.8054,19,3,1,0.4737
AB3_PPO_Dynamic,Careless,1,11,0.8109,11,1,1,0.5455
AB3_PPO_Dynamic,Careless,1,11,0.8048,11,1,0,0.5455
AB3_PPO_Dynamic,Careless,1,10,0.8007,10,2,0,0.4
AB3_PPO_Dynamic,Careless,1,6,0.8051,6,0,0,0.8333
AB3_PPO_Dynamic,Careless,1,16,0.8021,16,4,0,0.3125
AB3_PPO_Dynamic,Careless,1,6,0.8094,6,0,0,0.6667
AB3_PPO_Dynamic,Careless,1,8,0.8007,8,0,0,0.75
AB3_PPO_Dynamic,Careless,1,7,0.8117,7,0,0,0.7143
AB3_PPO_Dynamic,Careless,1,11,0.807,11,1,0,0.6364
AB3_PPO_Dynamic,Careless,1,6,0.806,6,0,0,0.8333
AB3_PPO_Dynamic,Careless,1,20,0.8151,20,4,1,0.5
AB3_PPO_Dynamic,Careless,1,11,0.8015,11,1,0,0.6364
AB3_PPO_Dynamic,Careless,1,39,0.8033,39,11,1,0.2821
AB3_PPO_Dynamic,Careless,1,15,0.8078,15,2,2,0.5333
AB3_PPO_Dynamic,Careless,1,11,0.8143,11,1,1,0.6364
AB3_PPO_Dynamic,Careless,1,5,0.8052,5,0,0,1.0
AB3_PPO_Dynamic,Careless,1,9,0.8052,9,1,0,0.6667
AB3_PPO_Dynamic,Careless,1,7,0.801,7,0,0,0.7143
AB3_PPO_Dynamic,Careless,1,25,0.8055,25,4,2,0.4
AB3_PPO_Dynamic,Careless,1,22,0.8069,22,4,1,0.4545
AB3_PPO_Dynamic,Careless,1,15,0.8114,15,1,0,0.6
AB3_PPO_Dynamic,Careless,1,13,0.8026,13,2,0,0.3846
AB3_PPO_Dynamic,Careless,1,11,0.8001,11,2,0,0.5455
AB3_PPO_Dynamic,Careless,1,8,0.8077,8,1,0,0.75
AB3_PPO_Dynamic,Careless,1,7,0.8091,7,0,0,0.8571
AB3_PPO_Dynamic,Careless,1,6,0.8101,6,0,0,0.8333
AB3_PPO_Dynamic,Careless,1,14,0.8117,14,2,1,0.5
AB3_PPO_Dynamic,Careless,1,13,0.8157,13,1,1,0.6154
AB3_PPO_Dynamic,Careless,1,19,0.8111,19,3,0,0.4211
AB3_PPO_Dynamic,Careless,1,11,0.8012,11,1,0,0.6364
AB3_PPO_Dynamic,Careless,1,5,0.8026,5,0,0,1.0
AB3_PPO_Dynamic,Careless,1,10,0.8022,10,0,0,0.6
AB3_PPO_Dynamic,Careless,1,12,0.8007,12,2,0,0.5
AB3_PPO_Dynamic,Careless,1,6,0.8041,6,0,0,1.0
AB3_PPO_Dynamic,Careless,1,11,0.8044,11,1,1,0.5455
AB3_PPO_Dynamic,Careless,1,9,0.8056,9,1,0,0.6667
AB3_PPO_Dynamic,Careless,1,14,0.817,14,2,1,0.5714
AB3_PPO_Dynamic,Careless,1,10,0.8069,10,1,0,0.7
AB3_PPO_Dynamic,Careless,1,5,0.8194,5,0,0,0.8
AB3_PPO_Dynamic,Careless,1,12,0.8166,12,1,1,0.75
AB3_PPO_Dynamic,Careless,1,12,0.8041,12,2,0,0.5833
AB3_PPO_Dynamic,Weak,0,40,0.5222,,10,0,0.45
AB3_PPO_Dynamic,Weak,0,40,0.2292,,13,0,0.075
AB3_PPO_Dynamic,Weak,0,40,0.5353,,10,0,0.375
AB3_PPO_Dynamic,Weak,1,35,0.8065,35,4,0,0.6857
AB3_PPO_Dynamic,Weak,0,40,0.4985,,11,0,0.4
AB3_PPO_Dynamic,Weak,0,40,0.3439,,12,0,0.225
AB3_PPO_Dynamic,Weak,0,40,0.359,,10,0,0.3
AB3_PPO_Dynamic,Weak,0,40,0.7812,,7,0,0.575
AB3_PPO_Dynamic,Weak,0,40,0.568,,9,0,0.45
AB3_PPO_Dynamic,Weak,0,40,0.2174,,12,0,0.175
AB3_PPO_Dynamic,Weak,0,40,0.6504,,9,0,0.475
AB3_PPO_Dynamic,Weak,0,40,0.6626,,7,0,0.525
AB3_PPO_Dynamic,Weak,0,40,0.3624,,11,0,0.325
AB3_PPO_Dynamic,Weak,0,40,0.307,,12,0,0.2
AB3_PPO_Dynamic,Weak,0,40,0.3425,,9,0,0.275
AB3_PPO_Dynamic,Weak,0,40,0.5573,,10,0,0.425
AB3_PPO_Dynamic,Weak,0,40,0.2585,,12,0,0.175
AB3_PPO_Dynamic,Weak,0,40,0.3757,,10,0,0.325
AB3_PPO_Dynamic,Weak,0,40,0.4388,,11,0,0.375
AB3_PPO_Dynamic,Weak,0,40,0.4569,,11,0,0.3
AB3_PPO_Dynamic,Weak,0,40,0.3606,,12,0,0.225
AB3_PPO_Dynamic,Weak,0,40,0.5193,,9,0,0.4
AB3_PPO_Dynamic,Weak,0,40,0.297,,13,0,0.25
AB3_PPO_Dynamic,Weak,0,40,0.6978,,5,0,0.575
AB3_PPO_Dynamic,Weak,0,40,0.3916,,10,0,0.3
AB3_PPO_Dynamic,Weak,0,40,0.2978,,13,0,0.2
AB3_PPO_Dynamic,Weak,0,40,0.5541,,7,0,0.45
AB3_PPO_Dynamic,Weak,0,40,0.2581,,13,0,0.1
AB3_PPO_Dynamic,Weak,0,40,0.6091,,7,0,0.45
AB3_PPO_Dynamic,Weak,0,40,0.3343,,11,0,0.3
AB3_PPO_Dynamic,Weak,0,40,0.3404,,11,0,0.325
AB3_PPO_Dynamic,Weak,0,40,0.5425,,9,0,0.475
AB3_PPO_Dynamic,Weak,0,40,0.2821,,13,0,0.125
AB3_PPO_Dynamic,Weak,0,40,0.5571,,9,0,0.425
AB3_PPO_Dynamic,Weak,0,40,0.3589,,12,0,0.35
AB3_PPO_Dynamic,Weak,0,40,0.2807,,12,0,0.225
AB3_PPO_Dynamic,Weak,0,40,0.2576,,13,0,0.125
AB3_PPO_Dynamic,Weak,0,40,0.4241,,10,0,0.375
AB3_PPO_Dynamic,Weak,0,40,0.3736,,11,0,0.3
AB3_PPO_Dynamic,Weak,0,40,0.4185,,10,0,0.275
AB3_PPO_Dynamic,Weak,0,40,0.4669,,9,0,0.425
AB3_PPO_Dynamic,Weak,0,40,0.6661,,7,0,0.55
AB3_PPO_Dynamic,Weak,0,40,0.4686,,10,0,0.3
AB3_PPO_Dynamic,Weak,0,40,0.2945,,12,0,0.25
AB3_PPO_Dynamic,Weak,0,40,0.501,,10,0,0.45
AB3_PPO_Dynamic,Weak,0,40,0.4941,,9,0,0.4
AB3_PPO_Dynamic,Weak,0,40,0.4676,,9,0,0.375
AB3_PPO_Dynamic,Weak,0,40,0.353,,12,0,0.225
AB3_PPO_Dynamic,Weak,0,40,0.6951,,7,0,0.55
AB3_PPO_Dynamic,Weak,0,40,0.2944,,12,0,0.225
AB3_PPO_Dynamic,Weak,0,40,0.7763,,5,0,0.65
AB3_PPO_Dynamic,Weak,0,40,0.4643,,11,0,0.325
AB3_PPO_Dynamic,Weak,0,40,0.6483,,9,0,0.425
AB3_PPO_Dynamic,Weak,0,40,0.521,,9,0,0.375
AB3_PPO_Dynamic,Weak,0,40,0.3106,,13,0,0.275
AB3_PPO_Dynamic,Weak,0,40,0.391,,10,0,0.325
AB3_PPO_Dynamic,Weak,0,40,0.4677,,8,0,0.45
AB3_PPO_Dynamic,Weak,0,40,0.2674,,12,0,0.225
AB3_PPO_Dynamic,Weak,0,40,0.2132,,10,0,0.25
AB3_PPO_Dynamic,Weak,0,40,0.6677,,8,0,0.475
AB3_PPO_Dynamic,Weak,0,40,0.3718,,11,0,0.275
AB3_PPO_Dynamic,Weak,0,40,0.3643,,12,0,0.25
AB3_PPO_Dynamic,Weak,0,40,0.4188,,11,0,0.375
AB3_PPO_Dynamic,Weak,0,40,0.5121,,11,0,0.35
AB3_PPO_Dynamic,Weak,0,40,0.2984,,12,0,0.1
AB3_PPO_Dynamic,Weak,0,40,0.7163,,8,0,0.5
AB3_PPO_Dynamic,Weak,0,40,0.4699,,10,0,0.4
AB3_PPO_Dynamic,Weak,0,40,0.2887,,12,0,0.175
AB3_PPO_Dynamic,Weak,0,40,0.4663,,11,0,0.375
AB3_PPO_Dynamic,Weak,0,40,0.6188,,10,0,0.5
AB3_PPO_Dynamic,Weak,0,40,0.5739,,8,0,0.425
AB3_PPO_Dynamic,Weak,0,40,0.2825,,13,0,0.2
AB3_PPO_Dynamic,Weak,0,40,0.5677,,9,0,0.375
AB3_PPO_Dynamic,Weak,0,40,0.2223,,12,0,0.075
AB3_PPO_Dynamic,Weak,0,40,0.5546,,10,0,0.425
AB3_PPO_Dynamic,Weak,0,40,0.2614,,12,0,0.125
AB3_PPO_Dynamic,Weak,0,40,0.35,,10,0,0.275
AB3_PPO_Dynamic,Weak,0,40,0.399,,9,0,0.375
AB3_PPO_Dynamic,Weak,0,40,0.6401,,7,0,0.475
AB3_PPO_Dynamic,Weak,0,40,0.4379,,11,0,0.325
AB3_PPO_Dynamic,Weak,0,40,0.4447,,10,0,0.325
AB3_PPO_Dynamic,Weak,0,40,0.2588,,13,0,0.125
AB3_PPO_Dynamic,Weak,0,40,0.3688,,10,0,0.35
AB3_PPO_Dynamic,Weak,0,40,0.5659,,11,0,0.35
AB3_PPO_Dynamic,Weak,0,40,0.1966,,12,0,0.1
AB3_PPO_Dynamic,Weak,0,40,0.4282,,8,0,0.35
AB3_PPO_Dynamic,Weak,0,40,0.324,,12,0,0.2
AB3_PPO_Dynamic,Weak,0,40,0.4243,,10,0,0.3
AB3_PPO_Dynamic,Weak,0,40,0.686,,9,0,0.525
AB3_PPO_Dynamic,Weak,0,40,0.2808,,13,0,0.2
AB3_PPO_Dynamic,Weak,0,40,0.3115,,12,0,0.225
AB3_PPO_Dynamic,Weak,0,40,0.5583,,9,0,0.4
AB3_PPO_Dynamic,Weak,0,40,0.4027,,11,0,0.3
AB3_PPO_Dynamic,Weak,0,40,0.6608,,7,0,0.55
AB3_PPO_Dynamic,Weak,0,40,0.2272,,13,0,0.1
AB3_PPO_Dynamic,Weak,0,40,0.5042,,11,0,0.4
AB3_PPO_Dynamic,Weak,0,40,0.4424,,11,0,0.375
AB3_PPO_Dynamic,Weak,0,40,0.3232,,12,0,0.15
AB3_PPO_Dynamic,Weak,0,40,0.3237,,10,0,0.275
AB3_PPO_Dynamic,Weak,0,40,0.5154,,9,0,0.4
AB3_PPO_Dynamic,Average,1,31,0.8013,31,4,1,0.4839
AB3_PPO_Dynamic,Average,1,32,0.8137,32,3,0,0.5
AB3_PPO_Dynamic,Average,1,30,0.8009,30,4,0,0.5
AB3_PPO_Dynamic,Average,1,23,0.8021,23,3,0,0.5652
AB3_PPO_Dynamic,Average,1,26,0.8014,26,3,0,0.5385
AB3_PPO_Dynamic,Average,1,23,0.8183,23,3,0,0.6087
AB3_PPO_Dynamic,Average,1,22,0.8098,22,3,0,0.6364
AB3_PPO_Dynamic,Average,1,33,0.8043,33,5,0,0.4848
AB3_PPO_Dynamic,Average,1,24,0.8064,24,3,0,0.5833
AB3_PPO_Dynamic,Average,1,25,0.8135,25,3,0,0.56
AB3_PPO_Dynamic,Average,1,34,0.8086,34,6,0,0.4706
AB3_PPO_Dynamic,Average,1,26,0.8013,26,3,0,0.5769
AB3_PPO_Dynamic,Average,1,37,0.8035,37,7,0,0.4054
AB3_PPO_Dynamic,Average,1,28,0.8123,28,3,0,0.5714
AB3_PPO_Dynamic,Average,1,19,0.808,19,1,1,0.6842
AB3_PPO_Dynamic,Average,1,22,0.8154,22,3,0,0.6364
AB3_PPO_Dynamic,Average,1,28,0.8253,28,6,0,0.5714
AB3_PPO_Dynamic,Average,1,26,0.8093,26,4,0,0.6154
AB3_PPO_Dynamic,Average,1,26,0.8062,26,2,0,0.5769
AB3_PPO_Dynamic,Average,1,32,0.8063,32,6,0,0.5
AB3_PPO_Dynamic,Average,1,23,0.8184,23,1,0,0.6522
AB3_PPO_Dynamic,Average,1,27,0.8025,27,3,0,0.5556
AB3_PPO_Dynamic,Average,1,24,0.8173,24,2,1,0.625
AB3_PPO_Dynamic,Average,1,22,0.8119,22,2,0,0.5909
AB3_PPO_Dynamic,Average,1,27,0.8033,27,5,0,0.4444
AB3_PPO_Dynamic,Average,1,32,0.8074,32,6,0,0.5
AB3_PPO_Dynamic,Average,1,19,0.8045,19,1,0,0.6842
AB3_PPO_Dynamic,Average,1,28,0.8038,28,3,0,0.5
AB3_PPO_Dynamic,Average,1,20,0.8077,20,1,0,0.7
AB3_PPO_Dynamic,Average,1,29,0.8032,29,4,0,0.5517
AB3_PPO_Dynamic,Average,1,31,0.8003,31,6,0,0.4194
AB3_PPO_Dynamic,Average,1,26,0.8152,26,3,0,0.5769
AB3_PPO_Dynamic,Average,1,16,0.8123,16,0,0,0.8125
AB3_PPO_Dynamic,Average,1,19,0.8021,19,3,0,0.6316
