strategy,student_type,success,total_steps,final_mastery,reached_mastery_step,remediation_count,unnecessary_remediations,final_accuracy
AB2_RuleBased,Weak,1,8,0.9,8,1,0,0.42
AB2_RuleBased,Weak,1,25,0.88,25,5,0,0.9
AB2_RuleBased,Weak,1,21,0.9,21,4,0,0.78
AB2_RuleBased,Weak,1,16,0.86,16,3,0,0.66
AB2_RuleBased,Weak,1,17,0.98,17,3,0,0.66
AB2_RuleBased,Weak,1,12,0.88,12,2,1,0.54
AB2_RuleBased,Weak,1,12,0.91,12,2,2,0.54
AB2_RuleBased,Weak,1,21,0.9,21,4,0,0.78
AB2_RuleBased,Weak,1,12,0.88,12,2,0,0.54
AB2_RuleBased,Weak,1,21,0.9,21,4,0,0.78
AB2_RuleBased,Weak,1,8,0.9,8,1,0,0.42
AB2_RuleBased,Weak,1,17,0.98,17,3,0,0.66
AB2_RuleBased,Weak,1,21,0.93,21,4,0,0.78
AB2_RuleBased,Weak,1,21,0.9,21,4,0,0.78
AB2_RuleBased,Weak,1,21,0.9,21,4,0,0.78
AB2_RuleBased,Weak,1,17,0.95,17,3,0,0.66
AB2_RuleBased,Weak,1,21,0.9,21,4,0,0.78
AB2_RuleBased,Weak,1,12,0.88,12,2,1,0.54
AB2_RuleBased,Weak,1,12,0.85,12,2,0,0.54
AB2_RuleBased,Weak,1,8,0.9,8,1,0,0.42
AB2_RuleBased,Weak,1,25,0.85,25,5,0,0.9
AB2_RuleBased,Weak,1,21,0.93,21,4,1,0.78
AB2_RuleBased,Weak,1,26,1.0,26,5,0,0.9
AB2_RuleBased,Weak,1,25,0.88,25,5,0,0.9
AB2_RuleBased,Weak,1,8,0.9,8,1,0,0.42
AB2_RuleBased,Weak,1,21,0.93,21,4,0,0.78
AB2_RuleBased,Weak,1,21,0.9,21,4,0,0.78
AB2_RuleBased,Weak,1,17,0.95,17,3,0,0.66
AB2_RuleBased,Weak,1,25,0.88,25,5,0,0.9
AB2_RuleBased,Weak,1,12,0.85,12,2,0,0.54
AB2_RuleBased,Weak,1,25,0.88,25,5,0,0.9
AB2_RuleBased,Weak,1,17,0.95,17,3,0,0.66
AB2_RuleBased,Weak,1,12,0.85,12,2,0,0.54
AB2_RuleBased,Weak,1,12,0.85,12,2,0,0.54
AB2_RuleBased,Weak,1,21,0.93,21,4,0,0.78
AB2_RuleBased,Weak,1,17,0.98,17,3,1,0.66
AB2_RuleBased,Weak,1,25,0.88,25,5,0,0.9
AB2_RuleBased,Weak,1,21,0.9,21,4,0,0.78
AB2_RuleBased,Weak,1,25,0.85,25,5,0,0.9
AB2_RuleBased,Weak,1,16,0.86,16,3,0,0.66
AB2_RuleBased,Weak,1,25,0.88,25,5,0,0.9
AB2_RuleBased,Weak,1,17,0.98,17,3,0,0.66
AB2_RuleBased,Weak,1,8,0.9,8,1,0,0.42
AB2_RuleBased,Weak,1,8,0.9,8,1,0,0.42
AB2_RuleBased,Weak,1,21,0.93,21,4,0,0.78
AB2_RuleBased,Weak,1,25,0.85,25,5,0,0.9
AB2_RuleBased,Weak,1,30,0.98,30,6,1,0.95
AB2_RuleBased,Weak,1,12,0.85,12,2,0,0.54
AB2_RuleBased,Weak,1,8,0.9,8,1,0,0.42
AB2_RuleBased,Weak,1,25,0.85,25,5,0,0.9
AB2_RuleBased,Weak,1,21,0.93,21,4,0,0.78
AB2_RuleBased,Weak,1,21,0.9,21,4,0,0.78
AB2_RuleBased,Average,1,12,0.91,12,2,0,0.95
AB2_RuleBased,Average,1,8,0.93,8,1,0,0.8
AB2_RuleBased,Average,1,4,0.95,4,0,0,0.6
AB2_RuleBased,Average,1,12,0.88,12,2,0,0.95
AB2_RuleBased,Average,1,8,0.9,8,1,0,0.8
AB2_RuleBased,Average,1,4,0.95,4,0,0,0.6
AB2_RuleBased,Average,1,8,0.93,8,1,1,0.8
AB2_RuleBased,Average,1,8,0.9,8,1,0,0.8
AB2_RuleBased,Average,1,16,0.86,16,3,0,0.95
AB2_RuleBased,Average,1,8,0.9,8,1,0,0.8
AB2_RuleBased,Average,1,4,0.95,4,0,0,0.6
AB2_RuleBased,Average,1,8,0.9,8,1,0,0.8
AB2_RuleBased,Average,1,8,0.93,8,1,1,0.8
AB2_RuleBased,Average,1,8,0.9,8,1,0,0.8
AB2_RuleBased,Average,1,4,0.95,4,0,0,0.6
AB2_RuleBased,Average,1,8,0.9,8,1,0,0.8
AB2_RuleBased,Average,1,4,0.95,4,0,0,0.6
AB2_RuleBased,Average,1,12,0.91,12,2,1,0.95
AB2_RuleBased,Average,1,8,0.9,8,1,0,0.8
AB2_RuleBased,Average,1,8,0.93,8,1,0,0.8
AB2_RuleBased,Average,1,12,0.85,12,2,0,0.95
AB2_RuleBased,Average,1,4,0.95,4,0,0,0.6
AB2_RuleBased,Average,1,8,0.93,8,1,0,0.8
AB2_RuleBased,Average,1,8,0.93,8,1,0,0.8
AB2_RuleBased,Average,1,12,0.85,12,2,0,0.95
AB2_RuleBased,Average,1,4,0.95,4,0,0,0.6
AB2_RuleBased,Average,1,12,0.88,12,2,0,0.95
AB2_RuleBased,Average,1,12,0.85,12,2,0,0.95
AB2_RuleBased,Average,1,8,0.9,8,1,0,0.8
AB2_RuleBased,Average,1,8,0.93,8,1,0,0.8
AB2_RuleBased,Average,1,12,0.91,12,2,0,0.95
AB2_RuleBased,Average,1,8,0.93,8,1,0,0.8
AB2_RuleBased,Average,1,8,0.93,8,1,1,0.8
AB2_RuleBased,Average,1,8,0.9,8,1,0,0.8
AB2_RuleBased,Average,1,8,0.9,8,1,0,0.8
AB2_RuleBased,Average,1,12,0.91,12,2,0,0.95
AB2_RuleBased,Average,1,12,0.85,12,2,0,0.95
AB2_RuleBased,Average,1,4,0.95,4,0,0,0.6
AB2_RuleBased,Average,1,8,0.93,8,1,0,0.8
AB2_RuleBased,Average,1,17,0.98,17,3,0,0.95
AB2_RuleBased,Average,1,8,0.93,8,1,0,0.8
AB2_RuleBased,Average,1,4,0.95,4,0,0,0.6
AB2_RuleBased,Average,1,12,0.85,12,2,0,0.95
AB2_RuleBased,Average,1,12,0.88,12,2,1,0.95
AB2_RuleBased,Average,1,4,0.95,4,0,0,0.6
AB2_RuleBased,Average,1,4,0.95,4,0,0,0.6
AB2_RuleBased,Average,1,12,0.91,12,2,1,0.95
AB2_RuleBased,Average,1,12,0.88,12,2,0,0.95
AB2_RuleBased,Average,1,8,0.93,8,1,0,0.8
AB2_RuleBased,Average,1,8,0.9,8,1,0,0.8
AB2_RuleBased,Average,1,12,0.88,12,2,0,0.95
AB2_RuleBased,Average,1,8,0.93,8,1,0,0.8
AB2_RuleBased,Average,1,8,0.93,8,1,0,0.8
AB2_RuleBased,Average,1,8,0.9,8,1,0,0.8
AB2_RuleBased,Average,1,8,0.93,8,1,0,0.8
AB2_RuleBased,Average,1,4,0.95,4,0,0,0.6
AB2_RuleBased,Average,1,12,0.88,12,2,0,0.95
AB2_RuleBased,Average,1,8,0.9,8,1,0,0.8
AB2_RuleBased,Average,1,12,0.91,12,2,0,0.95
AB2_RuleBased,Average,1,8,0.93,8,1,0,0.8
AB2_RuleBased,Average,1,8,0.93,8,1,1,0.8
AB2_RuleBased,Average,1,12,0.91,12,2,1,0.95
AB2_RuleBased,Average,1,12,0.91,12,2,1,0.95
AB2_RuleBased,Average,1,4,0.95,4,0,0,0.6
AB2_RuleBased,Average,1,8,0.9,8,1,0,0.8
AB2_RuleBased,Average,1,8,0.9,8,1,0,0.8
AB2_RuleBased,Average,1,4,0.95,4,0,0,0.6
AB2_RuleBased,Average,1,12,0.85,12,2,0,0.95
AB2_RuleBased,Average,1,8,0.93,8,1,0,0.8
AB2_RuleBased,Average,1,12,0.85,12,2,0,0.95
AB2_RuleBased,Average,1,12,0.91,12,2,2,0.95
AB2_RuleBased,Average,1,8,0.9,8,1,0,0.8
AB2_RuleBased,Average,1,12,0.88,12,2,0,0.95
AB2_RuleBased,Average,1,4,0.95,4,0,0,0.6
AB2_RuleBased,Average,1,12,0.88,12,2,0,0.95
AB2_RuleBased,Average,1,8,0.93,8,1,0,0.8
AB2_RuleBased,Average,1,12,0.88,12,2,0,0.95
AB2_RuleBased,Average,1,4,0.95,4,0,0,0.6
AB2_RuleBased,Average,1,8,0.9,8,1,0,0.8
AB2_RuleBased,Average,1,12,0.88,12,2,0,0.95
AB2_RuleBased,Average,1,4,0.95,4,0,0,0.6
AB2_RuleBased,Average,1,16,0.86,16,3,1,0.95
AB2_RuleBased,Average,1,12,0.88,12,2,0,0.95
AB2_RuleBased,Average,1,4,0.95,4,0,0,0.6
AB2_RuleBased,Average,1,8,0.93,8,1,1,0.8
AB2_RuleBased,Average,1,4,0.95,4,0,0,0.6
AB2_RuleBased,Average,1,8,0.9,8,1,0,0.8
AB2_RuleBased,Average,1,8,0.93,8,1,1,0.8
AB2_RuleBased,Average,1,21,0.9,21,4,0,0.95
AB2_RuleBased,Average,1,8,0.93,8,1,0,0.8
AB2_RuleBased,Average,1,12,0.91,12,2,1,0.95
AB2_RuleBased,Average,1,8,0.9,8,1,0,0.8
AB2_RuleBased,Average,1,4,0.95,4,0,0,0.6
AB2_RuleBased,Average,1,12,0.85,12,2,0,0.95
AB2_RuleBased,Average,1,12,0.88,12,2,1,0.95
AB2_RuleBased,Average,1,8,0.9,8,1,0,0.8
AB2_RuleBased,Average,1,12,0.91,12,2,1,0.95
AB2_RuleBased,Average,1,12,0.88,12,2,0,0.95
AB2_RuleBased,Average,1,8,0.93,8,1,0,0.8
AB2_RuleBased,Average,1,8,0.93,8,1,1,0.8
AB3_PPO_Dynamic,Careless,1,5,0.93,5,0,0,0.8
AB3_PPO_Dynamic,Careless,1,5,0.93,5,0,0,0.8
AB3_PPO_Dynamic,Careless,1,8,0.91,8,1,0,0.82
AB3_PPO_Dynamic,Careless,1,4,0.95,4,0,0,0.8
AB3_PPO_Dynamic,Careless,1,4,0.95,4,0,0,0.8
AB3_PPO_Dynamic,Careless,1,4,0.95,4,0,0,0.8
AB3_PPO_Dynamic,Careless,1,10,0.88,10,2,0,0.84
AB3_PPO_Dynamic,Careless,1,5,0.93,5,0,0,0.8
AB3_PPO_Dynamic,Careless,1,5,0.93,5,0,0,0.8
AB3_PPO_Dynamic,Careless,1,5,0.93,5,0,0,0.8
AB3_PPO_Dynamic,Careless,1,5,0.93,5,0,0,0.8
AB3_PPO_Dynamic,Careless,1,4,0.95,4,0,0,0.8
AB3_PPO_Dynamic,Careless,1,6,0.91,6,0,0,0.8
AB3_PPO_Dynamic,Careless,1,7,0.89,7,0,0,0.8
AB3_PPO_Dynamic,Careless,1,5,0.93,5,0,0,0.8
AB3_PPO_Dynamic,Careless,1,4,0.95,4,0,0,0.8
AB3_PPO_Dynamic,Careless,1,6,0.91,6,0,0,0.8
AB3_PPO_Dynamic,Careless,1,4,0.95,4,0,0,0.8
AB3_PPO_Dynamic,Careless,1,4,0.95,4,0,0,0.8
AB3_PPO_Dynamic,Careless,1,8,0.91,8,1,0,0.82
AB3_PPO_Dynamic,Careless,1,6,0.91,6,0,0,0.8
AB3_PPO_Dynamic,Careless,1,4,0.95,4,0,0,0.8
AB3_PPO_Dynamic,Careless,1,4,0.95,4,0,0,0.8
AB3_PPO_Dynamic,Careless,1,5,0.93,5,0,0,0.8
AB3_PPO_Dynamic,Careless,1,8,0.91,8,1,0,0.82
AB3_PPO_Dynamic,Careless,1,8,0.88,8,1,0,0.82
AB3_PPO_Dynamic,Careless,1,4,0.95,4,0,0,0.8
AB3_PPO_Dynamic,Careless,1,7,0.89,7,0,0,0.8
AB3_PPO_Dynamic,Careless,1,4,0.95,4,0,0,0.8
AB3_PPO_Dynamic,Careless,1,7,0.9,7,1,0,0.82
AB3_PPO_Dynamic,Careless,1,5,0.93,5,0,0,0.8
AB3_PPO_Dynamic,Careless,1,11,0.86,11,2,0,0.84
AB3_PPO_Dynamic,Careless,1,5,0.93,5,0,0,0.8
AB3_PPO_Dynamic,Careless,1,4,0.95,4,0,0,0.8
AB3_PPO_Dynamic,Careless,1,5,0.93,5,0,0,0.8
AB3_PPO_Dynamic,Careless,1,4,0.95,4,0,0,0.8
AB3_PPO_Dynamic,Careless,1,5,0.9,5,0,0,0.8
AB3_PPO_Dynamic,Careless,1,5,0.93,5,0,0,0.8
AB3_PPO_Dynamic,Careless,1,4,0.95,4,0,0,0.8
AB3_PPO_Dynamic,Careless,1,7,0.9,7,1,0,0.82
AB3_PPO_Dynamic,Careless,1,4,0.95,4,0,0,0.8
AB3_PPO_Dynamic,Careless,1,5,0.93,5,0,0,0.8
AB3_PPO_Dynamic,Careless,1,5,0.93,5,0,0,0.8
AB3_PPO_Dynamic,Careless,1,7,0.9,7,1,0,0.82
AB3_PPO_Dynamic,Careless,1,7,0.9,7,1,0,0.82
AB3_PPO_Dynamic,Careless,1,4,0.95,4,0,0,0.8
AB3_PPO_Dynamic,Careless,1,5,0.93,5,0,0,0.8
AB3_PPO_Dynamic,Careless,1,4,0.95,4,0,0,0.8
AB3_PPO_Dynamic,Careless,1,10,0.87,10,1,0,0.82
AB3_PPO_Dynamic,Careless,1,8,0.91,8,1,0,0.82
AB3_PPO_Dynamic,Careless,1,9,0.86,9,1,0,0.82
AB3_PPO_Dynamic,Careless,1,5,0.93,5,0,0,0.8
AB3_PPO_Dynamic,Careless,1,5,0.93,5,0,0,0.8
AB3_PPO_Dynamic,Careless,1,5,0.93,5,0,0,0.8
AB3_PPO_Dynamic,Careless,1,4,0.95,4,0,0,0.8
AB3_PPO_Dynamic,Careless,1,4,0.95,4,0,0,0.8
AB3_PPO_Dynamic,Careless,1,4,0.95,4,0,0,0.8
AB3_PPO_Dynamic,Careless,1,15,0.95,15,2,0,0.84
AB3_PPO_Dynamic,Careless,1,5,0.93,5,0,0,0.8
AB3_PPO_Dynamic,Careless,1,4,0.95,4,0,0,0.8
AB3_PPO_Dynamic,Careless,1,5,0.93,5,0,0,0.8
AB3_PPO_Dynamic,Careless,1,4,0.95,4,0,0,0.8
AB3_PPO_Dynamic,Careless,1,4,0.95,4,0,0,0.8
AB3_PPO_Dynamic,Careless,1,4,0.95,4,0,0,0.8
AB3_PPO_Dynamic,Careless,1,4,0.95,4,0,0,0.8
AB3_PPO_Dynamic,Careless,1,6,0.91,6,0,0,0.8
AB3_PPO_Dynamic,Careless,1,5,0.93,5,0,0,0.8
AB3_PPO_Dynamic,Careless,1,5,0.93,5,0,0,0.8
AB3_PPO_Dynamic,Careless,1,5,0.93,5,0,0,0.8
AB3_PPO_Dynamic,Careless,1,8,0.91,8,1,1,0.82
AB3_PPO_Dynamic,Careless,1,6,0.91,6,0,0,0.8
AB3_PPO_Dynamic,Careless,1,4,0.95,4,0,0,0.8
AB3_PPO_Dynamic,Careless,1,6,0.91,6,0,0,0.8
AB3_PPO_Dynamic,Careless,1,7,0.9,7,1,0,0.82
AB3_PPO_Dynamic,Careless,1,4,0.95,4,0,0,0.8
AB3_PPO_Dynamic,Careless,1,5,0.93,5,0,0,0.8
AB3_PPO_Dynamic,Careless,1,4,0.95,4,0,0,0.8
AB3_PPO_Dynamic,Careless,1,6,0.91,6,0,0,0.8
AB3_PPO_Dynamic,Careless,1,5,0.93,5,0,0,0.8
AB3_PPO_Dynamic,Careless,1,4,0.95,4,0,0,0.8
AB3_PPO_Dynamic,Careless,1,4,0.95,4,0,0,0.8
AB3_PPO_Dynamic,Careless,1,7,0.89,7,0,0,0.8
AB3_PPO_Dynamic,Careless,1,6,0.91,6,0,0,0.8
AB3_PPO_Dynamic,Careless,1,10,0.87,10,1,0,0.82
AB3_PPO_Dynamic,Careless,1,4,0.95,4,0,0,0.8
AB3_PPO_Dynamic,Careless,1,4,0.95,4,0,0,0.8
AB3_PPO_Dynamic,Careless,1,5,0.93,5,0,0,0.8
AB3_PPO_Dynamic,Careless,1,13,0.99,13,2,1,0.84
AB3_PPO_Dynamic,Careless,1,5,0.93,5,0,0,0.8
AB3_PPO_Dynamic,Careless,1,5,0.9,5,0,0,0.8
AB3_PPO_Dynamic,Careless,1,4,0.95,4,0,0,0.8
AB3_PPO_Dynamic,Careless,1,6,0.91,6,0,0,0.8
AB3_PPO_Dynamic,Careless,1,4,0.95,4,0,0,0.8
AB3_PPO_Dynamic,Careless,1,12,0.87,12,2,0,0.84
AB3_PPO_Dynamic,Careless,1,9,0.89,9,1,0,0.82
AB3_PPO_Dynamic,Careless,1,4,0.95,4,0,0,0.8
AB3_PPO_Dynamic,Careless,1,4,0.95,4,0,0,0.8
AB3_PPO_Dynamic,Careless,1,8,0.91,8,1,0,0.82
AB3_PPO_Dynamic,Careless,1,4,0.95,4,0,0,0.8
AB3_PPO_Dynamic,Careless,1,5,0.93,5,0,0,0.8
AB3_PPO_Dynamic,Weak,1,9,0.86,9,1,0,0.42
AB3_PPO_Dynamic,Weak,1,11,0.86,11,2,0,0.54
AB3_PPO_Dynamic,Weak,1,15,0.86,15,2,0,0.54
AB3_PPO_Dynamic,Weak,1,14,0.95,14,3,0,0.66
AB3_PPO_Dynamic,Weak,1,15,0.9,15,3,0,0.66
AB3_PPO_Dynamic,Weak,1,18,0.88,18,4,0,0.78
AB3_PPO_Dynamic,Weak,1,8,0.85,8,1,0,0.42
AB3_PPO_Dynamic,Weak,1,10,0.85,10,2,0,0.54
AB3_PPO_Dynamic,Weak,1,7,0.9,7,1,0,0.42
AB3_PPO_Dynamic,Weak,1,11,0.93,11,1,0,0.42
AB3_PPO_Dynamic,Weak,1,11,0.9,11,1,0,0.42
AB3_PPO_Dynamic,Weak,1,19,0.89,19,4,0,0.78
AB3_PPO_Dynamic,Weak,1,20,0.95,20,4,0,0.78
AB3_PPO_Dynamic,Weak,1,18,0.91,18,4,0,0.78
AB3_PPO_Dynamic,Weak,1,15,0.9,15,3,0,0.66
AB3_PPO_Dynamic,Weak,1,7,0.9,7,1,0,0.42
AB3_PPO_Dynamic,Weak,1,10,0.95,10,1,0,0.42
AB3_PPO_Dynamic,Weak,1,15,0.9,15,3,0,0.66
AB3_PPO_Dynamic,Weak,1,21,0.86,21,5,0,0.9
AB3_PPO_Dynamic,Weak,1,18,0.94,18,4,0,0.78
AB3_PPO_Dynamic,Weak,1,6,0.88,6,0,0,0.3
AB3_PPO_Dynamic,Weak,1,16,0.88,16,3,1,0.66
AB3_PPO_Dynamic,Weak,1,14,0.88,14,2,0,0.54
AB3_PPO_Dynamic,Weak,1,25,0.92,25,5,1,0.9
AB3_PPO_Dynamic,Weak,1,15,0.93,15,3,0,0.66
AB3_PPO_Dynamic,Weak,1,19,0.86,19,4,0,0.78
AB3_PPO_Dynamic,Weak,1,13,0.93,13,2,0,0.54
AB3_PPO_Dynamic,Weak,1,17,0.9,17,4,0,0.78
AB3_PPO_Dynamic,Weak,1,24,0.88,24,5,0,0.9
AB3_PPO_Dynamic,Weak,1,18,0.88,18,4,0,0.78
AB3_PPO_Dynamic,Weak,1,7,0.9,7,1,0,0.42
AB3_PPO_Dynamic,Weak,1,12,0.95,12,2,0,0.54
AB3_PPO_Dynamic,Weak,1,20,0.98,20,4,0,0.78
AB3_PPO_Dynamic,Weak,1,16,0.88,16,3,0,0.66
AB3_PPO_Dynamic,Weak,1,10,0.85,10,2,0,0.54
AB3_PPO_Dynamic,Weak,1,13,0.93,13,2,0,0.54
AB3_PPO_Dynamic,Weak,1,12,0.98,12,2,0,0.54
AB3_PPO_Dynamic,Weak,1,15,0.96,15,3,1,0.66
AB3_PPO_Dynamic,Weak,1,24,0.88,24,5,0,0.9
AB3_PPO_Dynamic,Weak,1,23,0.96,23,5,1,0.9
AB3_PPO_Dynamic,Weak,1,22,0.94,22,4,0,0.78
AB3_PPO_Dynamic,Weak,1,22,0.98,22,5,1,0.9
AB3_PPO_Dynamic,Weak,1,17,1.0,17,3,0,0.66
AB3_PPO_Dynamic,Weak,1,10,0.85,10,2,0,0.54
AB3_PPO_Dynamic,Weak,1,18,0.85,18,4,0,0.78
AB3_PPO_Dynamic,Weak,1,19,0.86,19,4,0,0.78
AB3_PPO_Dynamic,Weak,1,17,0.9,17,4,0,0.78
AB3_PPO_Dynamic,Weak,1,18,0.88,18,4,0,0.78
AB3_PPO_Dynamic,Weak,1,15,0.93,15,3,1,0.66
AB3_PPO_Dynamic,Weak,1,20,0.91,20,5,0,0.9
AB3_PPO_Dynamic,Weak,1,13,0.93,13,2,0,0.54
AB3_PPO_Dynamic,Weak,1,15,0.93,15,3,0,0.66
AB3_PPO_Dynamic,Weak,1,12,0.95,12,2,0,0.54
AB3_PPO_Dynamic,Weak,1,18,0.88,18,4,0,0.78
AB3_PPO_Dynamic,Weak,1,7,0.9,7,1,0,0.42
AB3_PPO_Dynamic,Weak,1,18,0.88,18,4,0,0.78
AB3_PPO_Dynamic,Weak,1,19,0.86,19,4,0,0.78
AB3_PPO_Dynamic,Weak,1,15,0.96,15,3,0,0.66
AB3_PPO_Dynamic,Weak,1,20,0.85,20,5,0,0.9
AB3_PPO_Dynamic,Weak,1,15,0.93,15,3,0,0.66
AB3_PPO_Dynamic,Weak,1,13,0.93,13,2,0,0.54
AB3_PPO_Dynamic,Weak,1,17,0.93,17,4,0,0.78
AB3_PPO_Dynamic,Weak,1,20,0.98,20,4,0,0.78
AB3_PPO_Dynamic,Weak,1,8,0.85,8,1,0,0.42
AB3_PPO_Dynamic,Weak,1,14,0.95,14,3,0,0.66
AB3_PPO_Dynamic,Weak,1,8,0.85,8,1,0,0.42
AB3_PPO_Dynamic,Weak,1,16,0.88,16,3,1,0.66
AB3_PPO_Dynamic,Weak,1,14,0.95,14,3,0,0.66
AB3_PPO_Dynamic,Weak,1,24,0.98,24,6,0,0.95
AB3_PPO_Dynamic,Weak,1,20,0.85,20,5,0,0.9
AB3_PPO_Dynamic,Weak,1,18,0.85,18,4,0,0.78
AB3_PPO_Dynamic,Weak,1,9,0.86,9,1,1,0.42
AB3_PPO_Dynamic,Weak,1,19,0.86,19,4,0,0.78
AB3_PPO_Dynamic,Weak,1,20,0.98,20,4,0,0.78
AB3_PPO_Dynamic,Weak,1,12,0.98,12,2,0,0.54
AB3_PPO_Dynamic,Weak,1,14,0.91,14,2,0,0.54
AB3_PPO_Dynamic,Weak,1,10,0.85,10,2,0,0.54
AB3_PPO_Dynamic,Weak,1,14,0.91,14,2,0,0.54
AB3_PPO_Dynamic,Weak,1,7,0.9,7,1,0,0.42
AB3_PPO_Dynamic,Weak,1,18,0.85,18,4,0,0.78
AB3_PPO_Dynamic,Weak,1,4,0.95,4,0,0,0.3
AB3_PPO_Dynamic,Weak,1,8,0.85,8,1,0,0.42
AB3_PPO_Dynamic,Weak,1,13,0.9,13,2,0,0.54
AB3_PPO_Dynamic,Weak,1,6,0.88,6,0,0,0.3
AB3_PPO_Dynamic,Weak,1,17,1.0,17,3,0,0.66
AB3_PPO_Dynamic,Weak,1,12,0.95,12,2,0,0.54
AB3_PPO_Dynamic,Weak,1,18,0.85,18,4,0,0.78
AB3_PPO_Dynamic,Weak,1,25,0.93,25,6,0,0.95
AB3_PPO_Dynamic,Weak,1,24,0.98,24,4,0,0.78
AB3_PPO_Dynamic,Weak,1,11,0.86,11,2,0,0.54
AB3_PPO_Dynamic,Weak,1,15,0.99,15,3,0,0.66
AB3_PPO_Dynamic,Weak,1,10,0.85,10,2,0,0.54
AB3_PPO_Dynamic,Weak,1,20,0.95,20,4,0,0.78
AB3_PPO_Dynamic,Weak,1,10,0.85,10,2,0,0.54
AB3_PPO_Dynamic,Weak,1,14,0.95,14,3,0,0.66
AB3_PPO_Dynamic,Weak,1,13,0.93,13,2,1,0.54
AB3_PPO_Dynamic,Weak,1,10,0.98,10,1,1,0.42
AB3_PPO_Dynamic,Weak,1,13,0.96,13,2,0,0.54
AB3_PPO_Dynamic,Weak,1,9,0.86,9,1,0,0.42
AB3_PPO_Dynamic,Weak,1,18,0.85,18,4,0,0.78
AB3_PPO_Dynamic,Average,1,5,0.9,5,0,0,0.6
AB3_PPO_Dynamic,Average,1,8,0.91,8,1,0,0.8
AB3_PPO_Dynamic,Average,1,12,0.98,12,2,1,0.95
AB3_PPO_Dynamic,Average,1,8,0.88,8,1,0,0.8
AB3_PPO_Dynamic,Average,1,8,0.91,8,1,0,0.8
AB3_PPO_Dynamic,Average,1,8,0.88,8,1,0,0.8
AB3_PPO_Dynamic,Average,1,7,0.9,7,1,0,0.8
AB3_PPO_Dynamic,Average,1,10,0.87,10,1,0,0.8
AB3_PPO_Dynamic,Average,1,12,0.98,12,2,0,0.95
AB3_PPO_Dynamic,Average,1,13,0.93,13,2,0,0.95
AB3_PPO_Dynamic,Average,1,4,0.95,4,0,0,0.6
AB3_PPO_Dynamic,Average,1,7,0.9,7,1,0,0.8
AB3_PPO_Dynamic,Average,1,8,0.88,8,1,0,0.8
AB3_PPO_Dynamic,Average,1,8,0.85,8,1,0,0.8
AB3_PPO_Dynamic,Average,1,7,0.9,7,1,0,0.8
AB3_PPO_Dynamic,Average,1,5,0.93,5,0,0,0.6
AB3_PPO_Dynamic,Average,1,11,0.96,11,1,0,0.8
AB3_PPO_Dynamic,Average,1,7,0.9,7,1,0,0.8
AB3_PPO_Dynamic,Average,1,5,0.93,5,0,0,0.6
AB3_PPO_Dynamic,Average,1,10,0.98,10,1,0,0.8
AB3_PPO_Dynamic,Average,1,8,0.85,8,1,0,0.8
AB3_PPO_Dynamic,Average,1,6,0.91,6,0,0,0.6
AB3_PPO_Dynamic,Average,1,8,0.88,8,1,0,0.8
AB3_PPO_Dynamic,Average,1,10,0.85,10,2,0,0.95
AB3_PPO_Dynamic,Average,1,6,0.88,6,0,0,0.6
AB3_PPO_Dynamic,Average,1,4,0.95,4,0,0,0.6
AB3_PPO_Dynamic,Average,1,12,0.98,12,2,0,0.95
AB3_PPO_Dynamic,Average,1,4,0.95,4,0,0,0.6
AB3_PPO_Dynamic,Average,1,6,0.91,6,0,0,0.6
AB3_PPO_Dynamic,Average,1,9,0.86,9,1,1,0.8
AB3_PPO_Dynamic,Average,1,7,0.9,7,1,0,0.8
AB3_PPO_Dynamic,Average,1,7,0.9,7,1,0,0.8
AB3_PPO_Dynamic,Average,1,13,0.99,13,2,0,0.95
AB3_PPO_Dynamic,Average,1,5,0.93,5,0,0,0.6
AB3_PPO_Dynamic,Average,1,8,0.91,8,1,0,0.8
AB3_PPO_Dynamic,Average,1,4,0.95,4,0,0,0.6
AB3_PPO_Dynamic,Average,1,10,0.85,10,2,0,0.95
AB3_PPO_Dynamic,Average,1,6,0.88,6,0,0,0.6
AB3_PPO_Dynamic,Average,1,10,0.85,10,2,0,0.95
AB3_PPO_Dynamic,Average,1,5,0.9,5,0,0,0.6
AB3_PPO_Dynamic,Average,1,7,0.9,7,1,0,0.8
AB3_PPO_Dynamic,Average,1,12,0.98,12,2,0,0.95
AB3_PPO_Dynamic,Average,1,4,0.95,4,0,0,0.6
AB3_PPO_Dynamic,Average,1,9,0.89,9,1,0,0.8
AB3_PPO_Dynamic,Average,1,8,0.91,8,1,1,0.8
AB3_PPO_Dynamic,Average,1,6,0.88,6,0,0,0.6
AB3_PPO_Dynamic,Average,1,9,0.89,9,1,0,0.8
AB3_PPO_Dynamic,Average,1,4,0.95,4,0,0,0.6
AB3_PPO_Dynamic,Average,1,8,0.88,8,1,0,0.8
AB3_PPO_Dynamic,Average,1,9,0.86,9,1,0,0.8
AB3_PPO_Dynamic,Average,1,8,0.85,8,1,0,0.8
AB3_PPO_Dynamic,Average,1,11,0.89,11,2,2,0.95
AB3_PPO_Dynamic,Average,1,5,0.93,5,0,0,0.6
AB3_PPO_Dynamic,Average,1,7,0.9,7,1,0,0.8
AB3_PPO_Dynamic,Average,1,5,0.93,5,0,0,0.6
AB3_PPO_Dynamic,Average,1,7,0.86,7,0,0,0.6
